alpha,beta,mach,Cmq [1/rad]
-0.017453292519943295,-0.017453292519943295,0.6,694.0012
-0.017453292519943295,-0.008726646259971648,0.6,882.8735
-0.017453292519943295,0.0,0.6,-1110.0557
-0.017453292519943295,0.008726646259971648,0.6,882.8735
-0.017453292519943295,0.017453292519943295,0.6,694.001
-0.017453292519943295,0.026179938779914945,0.6,549.1289
-0.017453292519943295,0.03490658503988659,0.6,434.8863
-0.008726646259971648,-0.03490658503988659,0.6,212.7777
-0.008726646259971648,-0.026179938779914945,0.6,298.6867
-0.008726646259971648,-0.017453292519943295,0.6,442.6872
-0.008726646259971648,-0.008726646259971648,0.6,696.2286
-0.008726646259971648,0.0,0.6,-1123.6873
-0.008726646259971648,0.008726646259971648,0.6,696.2284
-0.008726646259971648,0.017453292519943295,0.6,442.6872
-0.008726646259971648,0.026179938779914945,0.6,298.6867
-0.008726646259971648,0.03490658503988659,0.6,212.7776
0.0,-0.03490658503988659,0.6,-63.495
0.0,-0.026179938779914945,0.6,-63.5736
0.0,-0.017453292519943295,0.6,-63.6534
0.0,-0.008726646259971648,0.6,-63.7278
0.0,0.0,0.6,-1137.0157
0.0,0.008726646259971648,0.6,-63.7279
0.0,0.017453292519943295,0.6,-63.6534
0.0,0.026179938779914945,0.6,-63.5736
0.0,0.03490658503988659,0.6,-63.4952
0.008726646259971648,-0.03490658503988659,0.6,-339.7679
0.008726646259971648,-0.026179938779914945,0.6,-425.8341
0.008726646259971648,-0.017453292519943295,0.6,-569.994
0.008726646259971648,-0.008726646259971648,0.6,-823.684
0.008726646259971648,0.0,0.6,-1148.5994
0.008726646259971648,0.008726646259971648,0.6,-823.684
0.008726646259971648,0.017453292519943295,0.6,-569.9939
0.008726646259971648,0.026179938779914945,0.6,-425.8339
0.008726646259971648,0.03490658503988659,0.6,-339.7679
0.017453292519943295,-0.03490658503988659,0.6,-561.8766
0.017453292519943295,-0.026179938779914945,0.6,-676.2762
0.017453292519943295,-0.017453292519943295,0.6,-821.3078
0.017453292519943295,-0.008726646259971648,0.6,-1010.329
0.017453292519943295,0.0,0.6,-1158.756
0.017453292519943295,0.008726646259971648,0.6,-1010.3292
0.017453292519943295,0.017453292519943295,0.6,-821.3078
0.017453292519943295,0.026179938779914945,0.6,-676.2763
0.017453292519943295,0.03490658503988659,0.6,-561.8767
0.026179938779914945,-0.03490658503988659,0.6,-713.277
0.026179938779914945,-0.026179938779914945,0.6,-815.3728
0.026179938779914945,-0.017453292519943295,0.6,-938.2005
0.026179938779914945,-0.008726646259971648,0.6,-1081.7521
0.026179938779914945,0.0,0.6,-1167.1808
0.026179938779914945,0.008726646259971648,0.6,-1081.7522
0.026179938779914945,0.017453292519943295,0.6,-938.2005
0.026179938779914945,0.026179938779914945,0.6,-815.3728
0.026179938779914945,0.03490658503988659,0.6,-713.277
0.03490658503988659,-0.03490658503988659,0.6,-806.3157
0.03490658503988659,-0.026179938779914945,0.6,-897.8444
0.03490658503988659,-0.017453292519943295,0.6,-1008.5088
0.03490658503988659,-0.008726646259971648,0.6,-1116.8582
0.03490658503988659,0.0,0.6,-1173.4745
0.03490658503988659,0.008726646259971648,0.6,-1116.8583
0.03490658503988659,0.017453292519943295,0.6,-1008.5089
0.03490658503988659,0.026179938779914945,0.6,-897.8445
0.03490658503988659,0.03490658503988659,0.6,-806.3157
-0.03490658503988659,-0.03490658503988659,0.7,651.8976
-0.03490658503988659,-0.026179938779914945,0.7,743.6494
-0.03490658503988659,-0.017453292519943295,0.7,852.9227
-0.03490658503988659,-0.008726646259971648,0.7,958.0067
-0.03490658503988659,0.0,0.7,-1080.9166
-0.03490658503988659,0.008726646259971648,0.7,958.0067
-0.03490658503988659,0.017453292519943295,0.7,852.9224
-0.03490658503988659,0.026179938779914945,0.7,743.6492
-0.03490658503988659,0.03490658503988659,0.7,651.8976
-0.026179938779914945,-0.03490658503988659,0.7,558.8806
-0.026179938779914945,-0.026179938779914945,0.7,661.0668
-0.026179938779914945,-0.017453292519943295,0.7,784.1121
-0.026179938779914945,-0.008726646259971648,0.7,925.1086
-0.026179938779914945,0.0,0.7,-1091.7502
-0.026179938779914945,0.008726646259971648,0.7,925.1086
-0.026179938779914945,0.017453292519943295,0.7,784.1122
-0.026179938779914945,0.026179938779914945,0.7,661.0667
-0.026179938779914945,0.03490658503988659,0.7,558.8806
-0.017453292519943295,-0.03490658503988659,0.7,410.0022
-0.017453292519943295,-0.026179938779914945,0.7,522.5033
-0.017453292519943295,-0.017453292519943295,0.7,667.3762
-0.017453292519943295,-0.008726646259971648,0.7,856.1375
-0.017453292519943295,0.0,0.7,-1103.2083
-0.017453292519943295,0.008726646259971648,0.7,856.1373
-0.017453292519943295,0.017453292519943295,0.7,667.376
-0.017453292519943295,0.026179938779914945,0.7,522.5033
-0.017453292519943295,0.03490658503988659,0.7,410.0022
-0.008726646259971648,-0.03490658503988659,0.7,194.3962
-0.008726646259971648,-0.026179938779914945,0.7,277.7027
-0.008726646259971648,-0.017453292519943295,0.7,418.4113
-0.008726646259971648,-0.008726646259971648,0.7,670.4302
-0.008726646259971648,0.0,0.7,-1114.8898
-0.008726646259971648,0.008726646259971648,0.7,670.4301
-0.008726646259971648,0.017453292519943295,0.7,418.4111
-0.008726646259971648,0.026179938779914945,0.7,277.7028
-0.008726646259971648,0.03490658503988659,0.7,194.3961
0.0,-0.03490658503988659,0.7,-71.8632
0.0,-0.026179938779914945,0.7,-71.9524
0.0,-0.017453292519943295,0.7,-72.043
0.0,-0.008726646259971648,0.7,-72.1275
0.0,0.0,0.7,-1126.2333
0.0,0.008726646259971648,0.7,-72.1276
0.0,0.017453292519943295,0.7,-72.0431
0.0,0.026179938779914945,0.7,-71.9525
0.0,0.03490658503988659,0.7,-71.8632
0.008726646259971648,-0.03490658503988659,0.7,-338.1226
0.008726646259971648,-0.026179938779914945,0.7,-421.6077
0.008726646259971648,-0.017453292519943295,0.7,-562.4973
0.008726646259971648,-0.008726646259971648,0.7,-814.6851
0.008726646259971648,0.0,0.7,-1135.9122
0.008726646259971648,0.008726646259971648,0.7,-814.6852
0.008726646259971648,0.017453292519943295,0.7,-562.4973
0.008726646259971648,0.026179938779914945,0.7,-421.6076
0.008726646259971648,0.03490658503988659,0.7,-338.1227
0.017453292519943295,-0.03490658503988659,0.7,-553.7287
0.017453292519943295,-0.026179938779914945,0.7,-666.4082
0.017453292519943295,-0.017453292519943295,0.7,-811.4621
0.017453292519943295,-0.008726646259971648,0.7,-1000.3925
0.017453292519943295,0.0,0.7,-1144.2749
0.017453292519943295,0.008726646259971648,0.7,-1000.3926
0.017453292519943295,0.017453292519943295,0.7,-811.4621
0.017453292519943295,0.026179938779914945,0.7,-666.4082
0.017453292519943295,0.03490658503988659,0.7,-553.7287
0.026179938779914945,-0.03490658503988659,0.7,-702.6069
0.026179938779914945,-0.026179938779914945,0.7,-804.9717
0.026179938779914945,-0.017453292519943295,0.7,-928.1982
0.026179938779914945,-0.008726646259971648,0.7,-1069.3638
0.026179938779914945,0.0,0.7,-1151.069
0.026179938779914945,0.008726646259971648,0.7,-1069.3638
0.026179938779914945,0.017453292519943295,0.7,-928.1981
0.026179938779914945,0.026179938779914945,0.7,-804.9717
0.026179938779914945,0.03490658503988659,0.7,-702.6069
0.03490658503988659,-0.03490658503988659,0.7,-795.624
0.03490658503988659,-0.026179938779914945,0.7,-887.5542
0.03490658503988659,-0.017453292519943295,0.7,-997.0086
0.03490658503988659,-0.008726646259971648,0.7,-1102.2616
0.03490658503988659,0.0,0.7,-1155.9467
0.03490658503988659,0.008726646259971648,0.7,-1102.2616
0.03490658503988659,0.017453292519943295,0.7,-997.0087
0.03490658503988659,0.026179938779914945,0.7,-887.5542
0.03490658503988659,0.03490658503988659,0.7,-795.624
-0.03490658503988659,-0.03490658503988659,0.8,648.7562
-0.03490658503988659,-0.026179938779914945,0.8,741.2958
-0.03490658503988659,-0.017453292519943295,0.8,850.5733
-0.03490658503988659,-0.008726646259971648,0.8,954.3787
-0.03490658503988659,0.0,0.8,-1100.3936
-0.03490658503988659,0.008726646259971648,0.8,954.3787
-0.03490658503988659,0.017453292519943295,0.8,850.5731
-0.03490658503988659,0.026179938779914945,0.8,741.2956
-0.03490658503988659,0.03490658503988659,0.8,648.756
-0.026179938779914945,-0.03490658503988659,0.8,553.9298
-0.026179938779914945,-0.026179938779914945,0.8,657.3265
-0.026179938779914945,-0.017453292519943295,0.8,781.4703
-0.026179938779914945,-0.008726646259971648,0.8,922.0157
-0.026179938779914945,0.0,0.8,-1110.6923
-0.026179938779914945,0.008726646259971648,0.8,922.0159
-0.026179938779914945,0.017453292519943295,0.8,781.4702
-0.026179938779914945,0.026179938779914945,0.8,657.3264
-0.026179938779914945,0.03490658503988659,0.8,553.9297
-0.017453292519943295,-0.03490658503988659,0.8,402.9467
-0.017453292519943295,-0.026179938779914945,0.8,516.4142
-0.017453292519943295,-0.017453292519943295,0.8,663.1292
-0.017453292519943295,-0.008726646259971648,0.8,853.3529
-0.017453292519943295,0.0,0.8,-1121.5774
-0.017453292519943295,0.008726646259971648,0.8,853.3528
-0.017453292519943295,0.017453292519943295,0.8,663.1291
-0.017453292519943295,0.026179938779914945,0.8,516.4141
-0.017453292519943295,0.03490658503988659,0.8,402.9465
-0.008726646259971648,-0.03490658503988659,0.8,185.4443
-0.008726646259971648,-0.026179938779914945,0.8,268.9738
-0.008726646259971648,-0.017453292519943295,0.8,410.652
-0.008726646259971648,-0.008726646259971648,0.8,665.7947
-0.008726646259971648,0.0,0.8,-1132.6649
-0.008726646259971648,0.008726646259971648,0.8,665.7946
-0.008726646259971648,0.017453292519943295,0.8,410.6518
-0.008726646259971648,0.026179938779914945,0.8,268.9738
-0.008726646259971648,0.03490658503988659,0.8,185.4442
0.0,-0.03490658503988659,0.8,-82.2473
0.0,-0.026179938779914945,0.8,-82.3499
0.0,-0.017453292519943295,0.8,-82.454
0.0,-0.008726646259971648,0.8,-82.5509
0.0,0.0,0.8,-1143.4155
0.0,0.008726646259971648,0.8,-82.5509
0.0,0.017453292519943295,0.8,-82.4541
0.0,0.026179938779914945,0.8,-82.35
0.0,0.03490658503988659,0.8,-82.2474
0.008726646259971648,-0.03490658503988659,0.8,-349.939
0.008726646259971648,-0.026179938779914945,0.8,-433.6737
0.008726646259971648,-0.017453292519943295,0.8,-575.5599
0.008726646259971648,-0.008726646259971648,0.8,-830.8965
0.008726646259971648,0.0,0.8,-1152.5477
0.008726646259971648,0.008726646259971648,0.8,-830.8965
0.008726646259971648,0.017453292519943295,0.8,-575.5599
0.008726646259971648,0.026179938779914945,0.8,-433.6736
0.008726646259971648,0.03490658503988659,0.8,-349.9391
0.017453292519943295,-0.03490658503988659,0.8,-567.4415
0.017453292519943295,-0.026179938779914945,0.8,-681.1141
0.017453292519943295,-0.017453292519943295,0.8,-828.0371
0.017453292519943295,-0.008726646259971648,0.8,-1018.4548
0.017453292519943295,0.0,0.8,-1160.4363
0.017453292519943295,0.008726646259971648,0.8,-1018.455
0.017453292519943295,0.017453292519943295,0.8,-828.0371
0.017453292519943295,0.026179938779914945,0.8,-681.1141
0.017453292519943295,0.03490658503988659,0.8,-567.4414
0.026179938779914945,-0.03490658503988659,0.8,-718.4245
0.026179938779914945,-0.026179938779914945,0.8,-822.0263
0.026179938779914945,-0.017453292519943295,0.8,-946.3781
0.026179938779914945,-0.008726646259971648,0.8,-1087.1176
0.026179938779914945,0.0,0.8,-1166.859
0.026179938779914945,0.008726646259971648,0.8,-1087.1176
0.026179938779914945,0.017453292519943295,0.8,-946.3782
0.026179938779914945,0.026179938779914945,0.8,-822.0263
0.026179938779914945,0.03490658503988659,0.8,-718.4244
0.03490658503988659,-0.03490658503988659,0.8,-813.2508
0.03490658503988659,-0.026179938779914945,0.8,-905.9956
0.03490658503988659,-0.017453292519943295,0.8,-1015.4811
0.03490658503988659,-0.008726646259971648,0.8,-1119.4801
0.03490658503988659,0.0,0.8,-1171.4938
0.03490658503988659,0.008726646259971648,0.8,-1119.4805
0.03490658503988659,0.017453292519943295,0.8,-1015.4811
0.03490658503988659,0.026179938779914945,0.8,-905.9957
0.03490658503988659,0.03490658503988659,0.8,-813.2507
-0.03490658503988659,-0.03490658503988659,0.9,637.8398
-0.03490658503988659,-0.026179938779914945,0.9,731.8801
-0.03490658503988659,-0.017453292519943295,0.9,841.5822
-0.03490658503988659,-0.008726646259971648,0.9,944.1245
-0.03490658503988659,0.0,0.9,-1121.7485
-0.03490658503988659,0.008726646259971648,0.9,944.1245
-0.03490658503988659,0.017453292519943295,0.9,841.5823
-0.03490658503988659,0.026179938779914945,0.9,731.8801
-0.03490658503988659,0.03490658503988659,0.9,637.8397
-0.026179938779914945,-0.03490658503988659,0.9,541.1215
-0.026179938779914945,-0.026179938779914945,0.9,646.2936
-0.026179938779914945,-0.017453292519943295,0.9,772.4059
-0.026179938779914945,-0.008726646259971648,0.9,912.8413
-0.026179938779914945,0.0,0.9,-1131.0055
-0.026179938779914945,0.008726646259971648,0.9,912.8413
-0.026179938779914945,0.017453292519943295,0.9,772.4058
-0.026179938779914945,0.026179938779914945,0.9,646.2935
-0.026179938779914945,0.03490658503988659,0.9,541.1215
-0.017453292519943295,-0.03490658503988659,0.9,388.7803
-0.017453292519943295,-0.026179938779914945,0.9,503.0063
-0.017453292519943295,-0.017453292519943295,0.9,652.1364
-0.017453292519943295,-0.008726646259971648,0.9,844.9125
-0.017453292519943295,0.0,0.9,-1140.7633
-0.017453292519943295,0.008726646259971648,0.9,844.9122
-0.017453292519943295,0.017453292519943295,0.9,652.1362
-0.017453292519943295,0.026179938779914945,0.9,503.0062
-0.017453292519943295,0.03490658503988659,0.9,388.7802
-0.008726646259971648,-0.03490658503988659,0.9,171.366
-0.008726646259971648,-0.026179938779914945,0.9,254.5373
-0.008726646259971648,-0.017453292519943295,0.9,396.4812
-0.008726646259971648,-0.008726646259971648,0.9,655.0243
-0.008726646259971648,0.0,0.9,-1150.6656
-0.008726646259971648,0.008726646259971648,0.9,655.0242
-0.008726646259971648,0.017453292519943295,0.9,396.481
-0.008726646259971648,0.026179938779914945,0.9,254.5373
-0.008726646259971648,0.03490658503988659,0.9,171.366
0.0,-0.03490658503988659,0.9,-94.7139
0.0,-0.026179938779914945,0.9,-94.8212
0.0,-0.017453292519943295,0.9,-94.9296
0.0,-0.008726646259971648,0.9,-95.0303
0.0,0.0,0.9,-1160.2096
0.0,0.008726646259971648,0.9,-95.0303
0.0,0.017453292519943295,0.9,-94.9296
0.0,0.026179938779914945,0.9,-94.8212
0.0,0.03490658503988659,0.9,-94.714
0.008726646259971648,-0.03490658503988659,0.9,-360.7939
0.008726646259971648,-0.026179938779914945,0.9,-444.1797
0.008726646259971648,-0.017453292519943295,0.9,-586.3402
0.008726646259971648,-0.008726646259971648,0.9,-845.0847
0.008726646259971648,0.0,0.9,-1168.1825
0.008726646259971648,0.008726646259971648,0.9,-845.0847
0.008726646259971648,0.017453292519943295,0.9,-586.3402
0.008726646259971648,0.026179938779914945,0.9,-444.1796
0.008726646259971648,0.03490658503988659,0.9,-360.7939
0.017453292519943295,-0.03490658503988659,0.9,-578.2082
0.017453292519943295,-0.026179938779914945,0.9,-692.6486
0.017453292519943295,-0.017453292519943295,0.9,-841.9955
0.017453292519943295,-0.008726646259971648,0.9,-1034.9729
0.017453292519943295,0.0,0.9,-1174.9932
0.017453292519943295,0.008726646259971648,0.9,-1034.9731
0.017453292519943295,0.017453292519943295,0.9,-841.9955
0.017453292519943295,0.026179938779914945,0.9,-692.6487
0.017453292519943295,0.03490658503988659,0.9,-578.2082
0.026179938779914945,-0.03490658503988659,0.9,-730.5493
0.026179938779914945,-0.026179938779914945,0.9,-835.9357
0.026179938779914945,-0.017453292519943295,0.9,-962.2651
0.026179938779914945,-0.008726646259971648,0.9,-1102.9017
0.026179938779914945,0.0,0.9,-1180.4603
0.026179938779914945,0.008726646259971648,0.9,-1102.9019
0.026179938779914945,0.017453292519943295,0.9,-962.2651
0.026179938779914945,0.026179938779914945,0.9,-835.9358
0.026179938779914945,0.03490658503988659,0.9,-730.5492
0.03490658503988659,-0.03490658503988659,0.9,-827.2676
0.03490658503988659,-0.026179938779914945,0.9,-921.5225
0.03490658503988659,-0.017453292519943295,0.9,-1031.4414
0.03490658503988659,-0.008726646259971648,0.9,-1134.1849
0.03490658503988659,0.0,0.9,-1184.2998
0.03490658503988659,0.008726646259971648,0.9,-1134.1849
0.03490658503988659,0.017453292519943295,0.9,-1031.4415
0.03490658503988659,0.026179938779914945,0.9,-921.5225
0.03490658503988659,0.03490658503988659,0.9,-827.2676
-0.03490658503988659,-0.03490658503988659,1,617.8834
-0.03490658503988659,-0.026179938779914945,1,711.919
-0.03490658503988659,-0.017453292519943295,1,819.8846
-0.03490658503988659,-0.008726646259971648,1,918.6287
-0.03490658503988659,0.0,1,-1129.8562
-0.03490658503988659,0.008726646259971648,1,918.6287
-0.03490658503988659,0.017453292519943295,1,819.8846
-0.03490658503988659,0.026179938779914945,1,711.9189
-0.03490658503988659,0.03490658503988659,1,617.8832
-0.026179938779914945,-0.03490658503988659,1,520.3824
-0.026179938779914945,-0.026179938779914945,1,625.8583
-0.026179938779914945,-0.017453292519943295,1,751.8621
-0.026179938779914945,-0.008726646259971648,1,889.1085
-0.026179938779914945,0.0,1,-1138.0988
-0.026179938779914945,0.008726646259971648,1,889.1085
-0.026179938779914945,0.017453292519943295,1,751.862
-0.026179938779914945,0.026179938779914945,1,625.8583
-0.026179938779914945,0.03490658503988659,1,520.3824
-0.017453292519943295,-0.03490658503988659,1,368.3597
-0.017453292519943295,-0.026179938779914945,1,481.8325
-0.017453292519943295,-0.017453292519943295,1,631.3533
-0.017453292519943295,-0.008726646259971648,1,823.2831
-0.017453292519943295,0.0,1,-1146.7799
-0.017453292519943295,0.008726646259971648,1,823.2828
-0.017453292519943295,0.017453292519943295,1,631.3531
-0.017453292519943295,0.026179938779914945,1,481.8324
-0.017453292519943295,0.03490658503988659,1,368.3595
-0.008726646259971648,-0.03490658503988659,1,153.2433
-0.008726646259971648,-0.026179938779914945,1,234.9826
-0.008726646259971648,-0.017453292519943295,1,375.4091
-0.008726646259971648,-0.008726646259971648,1,634.0343
-0.008726646259971648,0.0,1,-1155.5654
-0.008726646259971648,0.008726646259971648,1,634.0342
-0.008726646259971648,0.017453292519943295,1,375.409
-0.008726646259971648,0.026179938779914945,1,234.9826
-0.008726646259971648,0.03490658503988659,1,153.2432
0.0,-0.03490658503988659,1,-109.3164
0.0,-0.026179938779914945,1,-109.4225
0.0,-0.017453292519943295,1,-109.5301
0.0,-0.008726646259971648,1,-109.6303
0.0,0.0,1,-1163.9818
0.0,0.008726646259971648,1,-109.6303
0.0,0.017453292519943295,1,-109.5301
0.0,0.026179938779914945,1,-109.4226
0.0,0.03490658503988659,1,-109.3164
0.008726646259971648,-0.03490658503988659,1,-371.8762
0.008726646259971648,-0.026179938779914945,1,-453.8277
0.008726646259971648,-0.017453292519943295,1,-594.4694
0.008726646259971648,-0.008726646259971648,1,-853.2949
0.008726646259971648,0.0,1,-1170.8778
0.008726646259971648,0.008726646259971648,1,-853.2949
0.008726646259971648,0.017453292519943295,1,-594.4693
0.008726646259971648,0.026179938779914945,1,-453.8277
0.008726646259971648,0.03490658503988659,1,-371.8761
0.017453292519943295,-0.03490658503988659,1,-586.9925
0.017453292519943295,-0.026179938779914945,1,-700.6775
0.017453292519943295,-0.017453292519943295,1,-850.4133
0.017453292519943295,-0.008726646259971648,1,-1042.5435
0.017453292519943295,0.0,1,-1176.7532
0.017453292519943295,0.008726646259971648,1,-1042.5438
0.017453292519943295,0.017453292519943295,1,-850.4135
0.017453292519943295,0.026179938779914945,1,-700.6774
0.017453292519943295,0.03490658503988659,1,-586.9925
0.026179938779914945,-0.03490658503988659,1,-739.0151
0.026179938779914945,-0.026179938779914945,1,-844.7035
0.026179938779914945,-0.017453292519943295,1,-970.9222
0.026179938779914945,-0.008726646259971648,1,-1108.3691
0.026179938779914945,0.0,1,-1181.4768
0.026179938779914945,0.008726646259971648,1,-1108.3691
0.026179938779914945,0.017453292519943295,1,-970.9223
0.026179938779914945,0.026179938779914945,1,-844.7032
0.026179938779914945,0.03490658503988659,1,-739.0151
0.03490658503988659,-0.03490658503988659,1,-836.516
0.03490658503988659,-0.026179938779914945,1,-930.764
0.03490658503988659,-0.017453292519943295,1,-1038.9448
0.03490658503988659,-0.008726646259971648,1,-1137.889
0.03490658503988659,0.0,1,-1184.8046
0.03490658503988659,0.008726646259971648,1,-1137.8894
0.03490658503988659,0.017453292519943295,1,-1038.9448
0.03490658503988659,0.026179938779914945,1,-930.7641
0.03490658503988659,0.03490658503988659,1,-836.516
