alpha,beta,mach,Cnp [1/rad]
-0.017453292519943295,0.03490658503988659,0.6,5.8881
-0.008726646259971648,-0.03490658503988659,0.6,-6.7317
-0.008726646259971648,-0.026179938779914945,0.6,-5.6644
-0.008726646259971648,-0.017453292519943295,0.6,-4.0921
-0.008726646259971648,-0.008726646259971648,0.6,-2.1417
-0.008726646259971648,0.0,0.6,0.0004
-0.008726646259971648,0.008726646259971648,0.6,2.1417
-0.008726646259971648,0.017453292519943295,0.6,4.0904
-0.008726646259971648,0.026179938779914945,0.6,5.6612
-0.008726646259971648,0.03490658503988659,0.6,6.7274
0.0,-0.03490658503988659,0.6,-7.0476
0.0,-0.026179938779914945,0.6,-5.9302
0.0,-0.017453292519943295,0.6,-4.2812
0.0,-0.008726646259971648,0.6,-2.2516
0.0,0.0,0.6,-0.0
0.0,0.008726646259971648,0.6,2.2516
0.0,0.017453292519943295,0.6,4.2812
0.0,0.026179938779914945,0.6,5.9303
0.0,0.03490658503988659,0.6,7.0476
0.008726646259971648,-0.03490658503988659,0.6,-6.7274
0.008726646259971648,-0.026179938779914945,0.6,-5.6612
0.008726646259971648,-0.017453292519943295,0.6,-4.0905
0.008726646259971648,-0.008726646259971648,0.6,-2.1417
0.008726646259971648,0.0,0.6,-0.0004
0.008726646259971648,0.008726646259971648,0.6,2.1417
0.008726646259971648,0.017453292519943295,0.6,4.0921
0.008726646259971648,0.026179938779914945,0.6,5.6645
0.008726646259971648,0.03490658503988659,0.6,6.7317
0.017453292519943295,-0.03490658503988659,0.6,-5.8881
0.017453292519943295,-0.026179938779914945,0.6,-4.887
0.017453292519943295,-0.017453292519943295,0.6,-3.5251
0.017453292519943295,-0.008726646259971648,0.6,-1.8443
0.017453292519943295,0.0,0.6,-0.0026
0.017453292519943295,0.008726646259971648,0.6,1.8405
0.017453292519943295,0.017453292519943295,0.6,3.5251
0.017453292519943295,0.026179938779914945,0.6,4.8912
0.017453292519943295,0.03490658503988659,0.6,5.8953
0.026179938779914945,-0.03490658503988659,0.6,-4.7102
0.026179938779914945,-0.026179938779914945,0.6,-3.7561
0.026179938779914945,-0.017453292519943295,0.6,-2.6479
0.026179938779914945,-0.008726646259971648,0.6,-1.3936
0.026179938779914945,0.0,0.6,-0.008
0.026179938779914945,0.008726646259971648,0.6,1.3798
0.026179938779914945,0.017453292519943295,0.6,2.6402
0.026179938779914945,0.026179938779914945,0.6,3.7561
0.026179938779914945,0.03490658503988659,0.6,4.7167
0.03490658503988659,-0.03490658503988659,0.6,-3.3733
0.03490658503988659,-0.026179938779914945,0.6,-2.4786
0.03490658503988659,-0.017453292519943295,0.6,-1.6337
0.03490658503988659,-0.008726646259971648,0.6,-0.8204
0.03490658503988659,0.0,0.6,-0.017
0.03490658503988659,0.008726646259971648,0.6,0.7893
0.03490658503988659,0.017453292519943295,0.6,1.6108
0.03490658503988659,0.026179938779914945,0.6,2.4671
0.03490658503988659,0.03490658503988659,0.6,3.3734
-0.03490658503988659,-0.03490658503988659,0.7,-2.9545
-0.03490658503988659,-0.026179938779914945,0.7,-2.1589
-0.03490658503988659,-0.017453292519943295,0.7,-1.4086
-0.03490658503988659,-0.008726646259971648,0.7,-0.6899
-0.03490658503988659,0.0,0.7,0.015
-0.03490658503988659,0.008726646259971648,0.7,0.7174
-0.03490658503988659,0.017453292519943295,0.7,1.4288
-0.03490658503988659,0.026179938779914945,0.7,2.169
-0.03490658503988659,0.03490658503988659,0.7,2.9545
-0.026179938779914945,-0.03490658503988659,0.7,-4.1672
-0.026179938779914945,-0.026179938779914945,0.7,-3.3224
-0.026179938779914945,-0.017453292519943295,0.7,-2.3373
-0.026179938779914945,-0.008726646259971648,0.7,-1.2224
-0.026179938779914945,0.0,0.7,0.0071
-0.026179938779914945,0.008726646259971648,0.7,1.2346
-0.026179938779914945,0.017453292519943295,0.7,2.3441
-0.026179938779914945,0.026179938779914945,0.7,3.3224
-0.026179938779914945,0.03490658503988659,0.7,4.1615
-0.017453292519943295,-0.03490658503988659,0.7,-5.2308
-0.017453292519943295,-0.026179938779914945,0.7,-4.3469
-0.017453292519943295,-0.017453292519943295,0.7,-3.1362
-0.017453292519943295,-0.008726646259971648,0.7,-1.6383
-0.017453292519943295,0.0,0.7,0.0023
-0.017453292519943295,0.008726646259971648,0.7,1.6416
-0.017453292519943295,0.017453292519943295,0.7,3.1362
-0.017453292519943295,0.026179938779914945,0.7,4.3432
-0.017453292519943295,0.03490658503988659,0.7,5.2245
-0.008726646259971648,-0.03490658503988659,0.7,-5.9853
-0.008726646259971648,-0.026179938779914945,0.7,-5.0448
-0.008726646259971648,-0.017453292519943295,0.7,-3.6484
-0.008726646259971648,-0.008726646259971648,0.7,-1.9106
-0.008726646259971648,0.0,0.7,0.0003
-0.008726646259971648,0.008726646259971648,0.7,1.9106
-0.008726646259971648,0.017453292519943295,0.7,3.647
-0.008726646259971648,0.026179938779914945,0.7,5.0419
-0.008726646259971648,0.03490658503988659,0.7,5.9815
0.0,-0.03490658503988659,0.7,-6.2702
0.0,-0.026179938779914945,0.7,-5.2847
0.0,-0.017453292519943295,0.7,-3.8193
0.0,-0.008726646259971648,0.7,-2.0101
0.0,0.0,0.7,-0.0
0.0,0.008726646259971648,0.7,2.0101
0.0,0.017453292519943295,0.7,3.8193
0.0,0.026179938779914945,0.7,5.2847
0.0,0.03490658503988659,0.7,6.2702
0.008726646259971648,-0.03490658503988659,0.7,-5.9815
0.008726646259971648,-0.026179938779914945,0.7,-5.0419
0.008726646259971648,-0.017453292519943295,0.7,-3.647
0.008726646259971648,-0.008726646259971648,0.7,-1.9106
0.008726646259971648,0.0,0.7,-0.0003
0.008726646259971648,0.008726646259971648,0.7,1.9106
0.008726646259971648,0.017453292519943295,0.7,3.6484
0.008726646259971648,0.026179938779914945,0.7,5.0448
0.008726646259971648,0.03490658503988659,0.7,5.9853
0.017453292519943295,-0.03490658503988659,0.7,-5.2245
0.017453292519943295,-0.026179938779914945,0.7,-4.3432
0.017453292519943295,-0.017453292519943295,0.7,-3.1362
0.017453292519943295,-0.008726646259971648,0.7,-1.6416
0.017453292519943295,0.0,0.7,-0.0023
0.017453292519943295,0.008726646259971648,0.7,1.6383
0.017453292519943295,0.017453292519943295,0.7,3.1362
0.017453292519943295,0.026179938779914945,0.7,4.3469
0.017453292519943295,0.03490658503988659,0.7,5.2308
0.026179938779914945,-0.03490658503988659,0.7,-4.1615
0.026179938779914945,-0.026179938779914945,0.7,-3.3224
0.026179938779914945,-0.017453292519943295,0.7,-2.3441
0.026179938779914945,-0.008726646259971648,0.7,-1.2346
0.026179938779914945,0.0,0.7,-0.0071
0.026179938779914945,0.008726646259971648,0.7,1.2224
0.026179938779914945,0.017453292519943295,0.7,2.3373
0.026179938779914945,0.026179938779914945,0.7,3.3224
0.026179938779914945,0.03490658503988659,0.7,4.1672
0.03490658503988659,-0.03490658503988659,0.7,-2.9545
0.03490658503988659,-0.026179938779914945,0.7,-2.1691
0.03490658503988659,-0.017453292519943295,0.7,-1.4288
0.03490658503988659,-0.008726646259971648,0.7,-0.7174
0.03490658503988659,0.0,0.7,-0.015
0.03490658503988659,0.008726646259971648,0.7,0.6899
0.03490658503988659,0.017453292519943295,0.7,1.4086
0.03490658503988659,0.026179938779914945,0.7,2.1589
0.03490658503988659,0.03490658503988659,0.7,2.9545
-0.03490658503988659,-0.03490658503988659,0.8,-2.8511
-0.03490658503988659,-0.026179938779914945,0.8,-2.0824
-0.03490658503988659,-0.017453292519943295,0.8,-1.3581
-0.03490658503988659,-0.008726646259971648,0.8,-0.665
-0.03490658503988659,0.0,0.8,0.0146
-0.03490658503988659,0.008726646259971648,0.8,0.6916
-0.03490658503988659,0.017453292519943295,0.8,1.3777
-0.03490658503988659,0.026179938779914945,0.8,2.0922
-0.03490658503988659,0.03490658503988659,0.8,2.8511
-0.026179938779914945,-0.03490658503988659,0.8,-4.0429
-0.026179938779914945,-0.026179938779914945,0.8,-3.2254
-0.026179938779914945,-0.017453292519943295,0.8,-2.2701
-0.026179938779914945,-0.008726646259971648,0.8,-1.1877
-0.026179938779914945,0.0,0.8,0.0069
-0.026179938779914945,0.008726646259971648,0.8,1.1995
-0.026179938779914945,0.017453292519943295,0.8,2.2767
-0.026179938779914945,0.026179938779914945,0.8,3.2254
-0.026179938779914945,0.03490658503988659,0.8,4.0374
-0.017453292519943295,-0.03490658503988659,0.8,-5.0875
-0.017453292519943295,-0.026179938779914945,0.8,-4.2318
-0.017453292519943295,-0.017453292519943295,0.8,-3.055
-0.017453292519943295,-0.008726646259971648,0.8,-1.5963
-0.017453292519943295,0.0,0.8,0.0023
-0.017453292519943295,0.008726646259971648,0.8,1.5995
-0.017453292519943295,0.017453292519943295,0.8,3.055
-0.017453292519943295,0.026179938779914945,0.8,4.2283
-0.017453292519943295,0.03490658503988659,0.8,5.0815
-0.008726646259971648,-0.03490658503988659,0.8,-5.8283
-0.008726646259971648,-0.026179938779914945,0.8,-4.9172
-0.008726646259971648,-0.017453292519943295,0.8,-3.5586
-0.008726646259971648,-0.008726646259971648,0.8,-1.8642
-0.008726646259971648,0.0,0.8,0.0003
-0.008726646259971648,0.008726646259971648,0.8,1.8642
-0.008726646259971648,0.017453292519943295,0.8,3.5572
-0.008726646259971648,0.026179938779914945,0.8,4.9145
-0.008726646259971648,0.03490658503988659,0.8,5.8246
0.0,-0.03490658503988659,0.8,-6.1079
0.0,-0.026179938779914945,0.8,-5.1529
0.0,-0.017453292519943295,0.8,-3.7266
0.0,-0.008726646259971648,0.8,-1.9623
0.0,0.0,0.8,-0.0
0.0,0.008726646259971648,0.8,1.9623
0.0,0.017453292519943295,0.8,3.7266
0.0,0.026179938779914945,0.8,5.1529
0.0,0.03490658503988659,0.8,6.1079
0.008726646259971648,-0.03490658503988659,0.8,-5.8246
0.008726646259971648,-0.026179938779914945,0.8,-4.9144
0.008726646259971648,-0.017453292519943295,0.8,-3.5572
0.008726646259971648,-0.008726646259971648,0.8,-1.8642
0.008726646259971648,0.0,0.8,-0.0003
0.008726646259971648,0.008726646259971648,0.8,1.8642
0.008726646259971648,0.017453292519943295,0.8,3.5586
0.008726646259971648,0.026179938779914945,0.8,4.9172
0.008726646259971648,0.03490658503988659,0.8,5.8283
0.017453292519943295,-0.03490658503988659,0.8,-5.0815
0.017453292519943295,-0.026179938779914945,0.8,-4.2283
0.017453292519943295,-0.017453292519943295,0.8,-3.055
0.017453292519943295,-0.008726646259971648,0.8,-1.5995
0.017453292519943295,0.0,0.8,-0.0023
0.017453292519943295,0.008726646259971648,0.8,1.5963
0.017453292519943295,0.017453292519943295,0.8,3.055
0.017453292519943295,0.026179938779914945,0.8,4.2318
0.017453292519943295,0.03490658503988659,0.8,5.0875
0.026179938779914945,-0.03490658503988659,0.8,-4.0374
0.026179938779914945,-0.026179938779914945,0.8,-3.2254
0.026179938779914945,-0.017453292519943295,0.8,-2.2767
0.026179938779914945,-0.008726646259971648,0.8,-1.1995
0.026179938779914945,0.0,0.8,-0.0069
0.026179938779914945,0.008726646259971648,0.8,1.1877
0.026179938779914945,0.017453292519943295,0.8,2.2701
0.026179938779914945,0.026179938779914945,0.8,3.2254
0.026179938779914945,0.03490658503988659,0.8,4.0429
0.03490658503988659,-0.03490658503988659,0.8,-2.8511
0.03490658503988659,-0.026179938779914945,0.8,-2.0922
0.03490658503988659,-0.017453292519943295,0.8,-1.3777
0.03490658503988659,-0.008726646259971648,0.8,-0.6916
0.03490658503988659,0.0,0.8,-0.0146
0.03490658503988659,0.008726646259971648,0.8,0.665
0.03490658503988659,0.017453292519943295,0.8,1.3581
0.03490658503988659,0.026179938779914945,0.8,2.0824
0.03490658503988659,0.03490658503988659,0.8,2.8511
-0.03490658503988659,-0.03490658503988659,0.9,-2.5597
-0.03490658503988659,-0.026179938779914945,0.9,-1.8679
-0.03490658503988659,-0.017453292519943295,0.9,-1.2176
-0.03490658503988659,-0.008726646259971648,0.9,-0.5959
-0.03490658503988659,0.0,0.9,0.0134
-0.03490658503988659,0.008726646259971648,0.9,0.6205
-0.03490658503988659,0.017453292519943295,0.9,1.2356
-0.03490658503988659,0.026179938779914945,0.9,1.8769
-0.03490658503988659,0.03490658503988659,0.9,2.5597
-0.026179938779914945,-0.03490658503988659,0.9,-3.6698
-0.026179938779914945,-0.026179938779914945,0.9,-2.9336
-0.026179938779914945,-0.017453292519943295,0.9,-2.069
-0.026179938779914945,-0.008726646259971648,0.9,-1.0844
-0.026179938779914945,0.0,0.9,0.0064
-0.026179938779914945,0.008726646259971648,0.9,1.0953
-0.026179938779914945,0.017453292519943295,0.9,2.0752
-0.026179938779914945,0.026179938779914945,0.9,2.9336
-0.026179938779914945,0.03490658503988659,0.9,3.6649
-0.017453292519943295,-0.03490658503988659,0.9,-4.6449
-0.017453292519943295,-0.026179938779914945,0.9,-3.8722
-0.017453292519943295,-0.017453292519943295,0.9,-2.8005
-0.017453292519943295,-0.008726646259971648,0.9,-1.465
-0.017453292519943295,0.0,0.9,0.0021
-0.017453292519943295,0.008726646259971648,0.9,1.468
-0.017453292519943295,0.017453292519943295,0.9,2.8005
-0.017453292519943295,0.026179938779914945,0.9,3.8689
-0.017453292519943295,0.03490658503988659,0.9,4.6394
-0.008726646259971648,-0.03490658503988659,0.9,-5.3374
-0.008726646259971648,-0.026179938779914945,0.9,-4.5119
-0.008726646259971648,-0.017453292519943295,0.9,-3.2686
-0.008726646259971648,-0.008726646259971648,0.9,-1.7132
-0.008726646259971648,0.0,0.9,0.0003
-0.008726646259971648,0.008726646259971648,0.9,1.7132
-0.008726646259971648,0.017453292519943295,0.9,3.2673
-0.008726646259971648,0.026179938779914945,0.9,4.5093
-0.008726646259971648,0.03490658503988659,0.9,5.3341
0.0,-0.03490658503988659,0.9,-5.5991
0.0,-0.026179938779914945,0.9,-4.7318
0.0,-0.017453292519943295,0.9,-3.4247
0.0,-0.008726646259971648,0.9,-1.8036
0.0,0.0,0.9,-0.0
0.0,0.008726646259971648,0.9,1.8036
0.0,0.017453292519943295,0.9,3.4247
0.0,0.026179938779914945,0.9,4.7318
0.0,0.03490658503988659,0.9,5.5991
0.008726646259971648,-0.03490658503988659,0.9,-5.334
0.008726646259971648,-0.026179938779914945,0.9,-4.5093
0.008726646259971648,-0.017453292519943295,0.9,-3.2673
0.008726646259971648,-0.008726646259971648,0.9,-1.7132
0.008726646259971648,0.0,0.9,-0.0003
0.008726646259971648,0.008726646259971648,0.9,1.7132
0.008726646259971648,0.017453292519943295,0.9,3.2686
0.008726646259971648,0.026179938779914945,0.9,4.5119
0.008726646259971648,0.03490658503988659,0.9,5.3374
0.017453292519943295,-0.03490658503988659,0.9,-4.6394
0.017453292519943295,-0.026179938779914945,0.9,-3.8689
0.017453292519943295,-0.017453292519943295,0.9,-2.8005
0.017453292519943295,-0.008726646259971648,0.9,-1.468
0.017453292519943295,0.0,0.9,-0.0021
0.017453292519943295,0.008726646259971648,0.9,1.465
0.017453292519943295,0.017453292519943295,0.9,2.8005
0.017453292519943295,0.026179938779914945,0.9,3.8721
0.017453292519943295,0.03490658503988659,0.9,4.6449
0.026179938779914945,-0.03490658503988659,0.9,-3.6649
0.026179938779914945,-0.026179938779914945,0.9,-2.9336
0.026179938779914945,-0.017453292519943295,0.9,-2.0751
0.026179938779914945,-0.008726646259971648,0.9,-1.0953
0.026179938779914945,0.0,0.9,-0.0064
0.026179938779914945,0.008726646259971648,0.9,1.0844
0.026179938779914945,0.017453292519943295,0.9,2.069
0.026179938779914945,0.026179938779914945,0.9,2.9336
0.026179938779914945,0.03490658503988659,0.9,3.6699
0.03490658503988659,-0.03490658503988659,0.9,-2.5597
0.03490658503988659,-0.026179938779914945,0.9,-1.8769
0.03490658503988659,-0.017453292519943295,0.9,-1.2356
0.03490658503988659,-0.008726646259971648,0.9,-0.6205
0.03490658503988659,0.0,0.9,-0.0134
0.03490658503988659,0.008726646259971648,0.9,0.5959
0.03490658503988659,0.017453292519943295,0.9,1.2176
0.03490658503988659,0.026179938779914945,0.9,1.8679
0.03490658503988659,0.03490658503988659,0.9,2.5597
-0.03490658503988659,-0.03490658503988659,1,-2.3081
-0.03490658503988659,-0.026179938779914945,1,-1.6829
-0.03490658503988659,-0.017453292519943295,1,-1.0962
-0.03490658503988659,-0.008726646259971648,1,-0.5363
-0.03490658503988659,0.0,1,0.0123
-0.03490658503988659,0.008726646259971648,1,0.5588
-0.03490658503988659,0.017453292519943295,1,1.1127
-0.03490658503988659,0.026179938779914945,1,1.6911
-0.03490658503988659,0.03490658503988659,1,2.3081
-0.026179938779914945,-0.03490658503988659,1,-3.3499
-0.026179938779914945,-0.026179938779914945,1,-2.6828
-0.026179938779914945,-0.017453292519943295,1,-1.8952
-0.026179938779914945,-0.008726646259971648,1,-0.9946
-0.026179938779914945,0.0,1,0.0059
-0.026179938779914945,0.008726646259971648,1,1.0046
-0.026179938779914945,0.017453292519943295,1,1.9008
-0.026179938779914945,0.026179938779914945,1,2.6828
-0.026179938779914945,0.03490658503988659,1,3.3455
-0.017453292519943295,-0.03490658503988659,1,-4.2653
-0.017453292519943295,-0.026179938779914945,1,-3.5637
-0.017453292519943295,-0.017453292519943295,1,-2.5816
-0.017453292519943295,-0.008726646259971648,1,-1.3517
-0.017453292519943295,0.0,1,0.0019
-0.017453292519943295,0.008726646259971648,1,1.3544
-0.017453292519943295,0.017453292519943295,1,2.5816
-0.017453292519943295,0.026179938779914945,1,3.5608
-0.017453292519943295,0.03490658503988659,1,4.2604
-0.008726646259971648,-0.03490658503988659,1,-4.9157
-0.008726646259971648,-0.026179938779914945,1,-4.1643
-0.008726646259971648,-0.017453292519943295,1,-3.0208
-0.008726646259971648,-0.008726646259971648,1,-1.5846
-0.008726646259971648,0.0,1,0.0003
-0.008726646259971648,0.008726646259971648,1,1.5846
-0.008726646259971648,0.017453292519943295,1,3.0197
-0.008726646259971648,0.026179938779914945,1,4.162
-0.008726646259971648,0.03490658503988659,1,4.9127
0.0,-0.03490658503988659,1,-5.1616
0.0,-0.026179938779914945,1,-4.3708
0.0,-0.017453292519943295,1,-3.1674
0.0,-0.008726646259971648,1,-1.6693
0.0,0.0,1,-0.0
0.0,0.008726646259971648,1,1.6693
0.0,0.017453292519943295,1,3.1675
0.0,0.026179938779914945,1,4.3708
0.0,0.03490658503988659,1,5.1616
0.008726646259971648,-0.03490658503988659,1,-4.9127
0.008726646259971648,-0.026179938779914945,1,-4.162
0.008726646259971648,-0.017453292519943295,1,-3.0197
0.008726646259971648,-0.008726646259971648,1,-1.5846
0.008726646259971648,0.0,1,-0.0003
0.008726646259971648,0.008726646259971648,1,1.5846
0.008726646259971648,0.017453292519943295,1,3.0208
0.008726646259971648,0.026179938779914945,1,4.1643
0.008726646259971648,0.03490658503988659,1,4.9157
0.017453292519943295,-0.03490658503988659,1,-4.2603
0.017453292519943295,-0.026179938779914945,1,-3.5608
0.017453292519943295,-0.017453292519943295,1,-2.5816
0.017453292519943295,-0.008726646259971648,1,-1.3544
0.017453292519943295,0.0,1,-0.0019
0.017453292519943295,0.008726646259971648,1,1.3517
0.017453292519943295,0.017453292519943295,1,2.5816
0.017453292519943295,0.026179938779914945,1,3.5637
0.017453292519943295,0.03490658503988659,1,4.2653
0.026179938779914945,-0.03490658503988659,1,-3.3455
0.026179938779914945,-0.026179938779914945,1,-2.6828
0.026179938779914945,-0.017453292519943295,1,-1.9008
0.026179938779914945,-0.008726646259971648,1,-1.0046
0.026179938779914945,0.0,1,-0.0059
0.026179938779914945,0.008726646259971648,1,0.9945
0.026179938779914945,0.017453292519943295,1,1.8952
0.026179938779914945,0.026179938779914945,1,2.6828
0.026179938779914945,0.03490658503988659,1,3.3499
0.03490658503988659,-0.03490658503988659,1,-2.3081
0.03490658503988659,-0.026179938779914945,1,-1.691
0.03490658503988659,-0.017453292519943295,1,-1.1127
0.03490658503988659,-0.008726646259971648,1,-0.5588
0.03490658503988659,0.0,1,-0.0124
0.03490658503988659,0.008726646259971648,1,0.5363
0.03490658503988659,0.017453292519943295,1,1.0962
0.03490658503988659,0.026179938779914945,1,1.6829
0.03490658503988659,0.03490658503988659,1,2.3081
