alpha,beta,mach,CQp [1/rad]
0.008726646259971648,0.0,0.5,0.0001
0.008726646259971648,0.008726646259971648,0.5,-0.3846560559661185
0.008726646259971648,0.017453292519943295,0.5,-0.7348375840366642
0.008726646259971648,0.026179938779914945,0.5,-1.0170941054284335
0.008726646259971648,0.03490658503988659,0.5,-1.208618344821609
0.017453292519943295,-0.03490658503988659,0.5,1.0569792271946166
0.017453292519943295,-0.026179938779914945,0.5,0.8773824356044371
0.017453292519943295,-0.017453292519943295,0.5,0.6330106507181392
0.017453292519943295,-0.008726646259971648,0.5,0.3312754415059007
0.017453292519943295,0.0,0.5,0.0005
0.017453292519943295,0.008726646259971648,0.5,-0.3305755138494691
0.017453292519943295,0.017453292519943295,0.5,-0.6330106507181392
0.017453292519943295,0.026179938779914945,0.5,-0.8781815218733798
0.017453292519943295,0.03490658503988659,0.5,-1.0582759380409175
0.026179938779914945,-0.03490658503988659,0.5,0.8454791397432996
0.026179938779914945,-0.026179938779914945,0.5,0.6742062651289347
0.026179938779914945,-0.017453292519943295,0.5,0.47532609860915653
0.026179938779914945,-0.008726646259971648,0.5,0.2502580300627258
0.026179938779914945,0.0,0.5,0.0014
0.026179938779914945,0.008726646259971648,0.5,-0.2477582394720997
0.026179938779914945,0.017453292519943295,0.5,-0.4739266773165305
0.026179938779914945,0.026179938779914945,0.5,-0.6742062651289347
0.026179938779914945,0.03490658503988659,0.5,-0.8465766425283783
0.03490658503988659,-0.03490658503988659,0.5,0.6054916521135882
0.03490658503988659,-0.026179938779914945,0.5,0.44467305994193185
0.03490658503988659,-0.017453292519943295,0.5,0.29301019122664973
0.03490658503988659,-0.008726646259971648,0.5,0.14712605882979518
0.03490658503988659,0.0,0.5,0.0031
0.03490658503988659,0.008726646259971648,0.5,-0.1415265157019933
0.03490658503988659,0.017453292519943295,0.5,-0.2889116074807697
0.03490658503988659,0.026179938779914945,0.5,-0.442674750210534
0.03490658503988659,0.03490658503988659,0.5,-0.6054916521135882
-0.03490658503988659,-0.03490658503988659,0.6,0.6022974989867114
-0.03490658503988659,-0.026179938779914945,0.6,0.44037900989991063
-0.03490658503988659,-0.017453292519943295,0.6,0.2874145767989392
-0.03490658503988659,-0.008726646259971648,0.6,0.14082812602467198
-0.03490658503988659,0.0,0.6,-0.003
-0.03490658503988659,0.008726646259971648,0.6,-0.14642766915247388
-0.03490658503988659,0.017453292519943295,0.6,-0.29151316054481924
-0.03490658503988659,0.026179938779914945,0.6,-0.44247728536380604
-0.03490658503988659,0.03490658503988659,0.6,-0.6022974989867114
-0.026179938779914945,-0.03490658503988659,0.6,0.8427809672228123
-0.026179938779914945,-0.026179938779914945,0.6,0.6712093488518761
-0.026179938779914945,-0.017453292519943295,0.6,0.47182868750444434
-0.026179938779914945,-0.008726646259971648,0.6,0.2465592674309179
-0.026179938779914945,0.0,0.6,-0.0014
-0.026179938779914945,0.008726646259971648,0.6,-0.24905903517813713
-0.026179938779914945,0.017453292519943295,0.6,-0.4732281544821445
-0.026179938779914945,0.026179938779914945,0.6,-0.6712093488518761
-0.026179938779914945,0.03490658503988659,0.6,-0.8416835557939656
-0.017453292519943295,-0.03490658503988659,0.6,1.0537795929396327
-0.017453292519943295,-0.026179938779914945,0.6,0.8743837834250291
-0.017453292519943295,-0.017453292519943295,0.6,0.6303118843247413
-0.017453292519943295,-0.008726646259971648,0.6,0.32907602786200574
-0.017453292519943295,0.0,0.6,-0.0005
-0.017453292519943295,0.008726646259971648,0.6,-0.3297759555184374
-0.017453292519943295,0.017453292519943295,0.6,-0.6303118843247413
-0.017453292519943295,0.026179938779914945,0.6,-0.8736846628885838
-0.017453292519943295,0.03490658503988659,0.6,-1.0524828820933316
-0.008726646259971648,-0.03490658503988659,0.6,1.2034217257072974
-0.008726646259971648,-0.026179938779914945,0.6,1.0128958187844184
-0.008726646259971648,-0.017453292519943295,0.6,0.7318382693997615
-0.008726646259971648,-0.008726646259971648,0.6,0.38305623873309075
-0.008726646259971648,0.0,0.6,-0.0001
-0.008726646259971648,0.008726646259971648,0.6,-0.38305623873309075
-0.008726646259971648,0.017453292519943295,0.6,-0.7315384217005456
-0.008726646259971648,0.026179938779914945,0.6,-1.0122965954746044
-0.008726646259971648,0.03490658503988659,0.6,-1.2026239185351846
0.0,-0.03490658503988659,0.6,1.2599320156229739
0.0,-0.026179938779914945,0.6,1.060436490334071
0.0,-0.017453292519943295,0.6,0.7656833649507645
0.0,-0.008726646259971648,0.6,0.4027846626102482
0.0,0.0,0.6,0.0
0.0,0.008726646259971648,0.6,-0.4027846626102482
0.0,0.017453292519943295,0.6,-0.7656833649507645
0.0,0.026179938779914945,0.6,-1.060436490334071
0.0,0.03490658503988659,0.6,-1.2599320156229739
0.008726646259971648,-0.03490658503988659,0.6,1.2026239185351846
0.008726646259971648,-0.026179938779914945,0.6,1.0122965954746044
0.008726646259971648,-0.017453292519943295,0.6,0.7315384217005456
0.008726646259971648,-0.008726646259971648,0.6,0.38305623873309075
0.008726646259971648,0.0,0.6,0.0001
0.008726646259971648,0.008726646259971648,0.6,-0.38305623873309075
0.008726646259971648,0.017453292519943295,0.6,-0.7318382693997615
0.008726646259971648,0.026179938779914945,0.6,-1.0128958187844184
0.008726646259971648,0.03490658503988659,0.6,-1.2034217257072974
0.017453292519943295,-0.03490658503988659,0.6,1.0524828820933316
0.017453292519943295,-0.026179938779914945,0.6,0.8736846628885838
0.017453292519943295,-0.017453292519943295,0.6,0.6303118843247413
0.017453292519943295,-0.008726646259971648,0.6,0.3297759555184374
0.017453292519943295,0.0,0.6,0.0005
0.017453292519943295,0.008726646259971648,0.6,-0.32907602786200574
0.017453292519943295,0.017453292519943295,0.6,-0.6303118843247413
0.017453292519943295,0.026179938779914945,0.6,-0.8743837834250291
0.017453292519943295,0.03490658503988659,0.6,-1.0537795929396327
0.026179938779914945,-0.03490658503988659,0.6,0.8416835557939656
0.026179938779914945,-0.026179938779914945,0.6,0.6712093488518761
0.026179938779914945,-0.017453292519943295,0.6,0.4732281544821445
0.026179938779914945,-0.008726646259971648,0.6,0.24905903517813713
0.026179938779914945,0.0,0.6,0.0014
0.026179938779914945,0.008726646259971648,0.6,-0.2465592674309179
0.026179938779914945,0.017453292519943295,0.6,-0.47182868750444434
0.026179938779914945,0.026179938779914945,0.6,-0.6712093488518761
0.026179938779914945,0.03490658503988659,0.6,-0.8427809672228123
0.03490658503988659,-0.03490658503988659,0.6,0.6022974989867114
0.03490658503988659,-0.026179938779914945,0.6,0.44247728536380604
0.03490658503988659,-0.017453292519943295,0.6,0.29151316054481924
0.03490658503988659,-0.008726646259971648,0.6,0.14642766915247388
0.03490658503988659,0.0,0.6,0.003
0.03490658503988659,0.008726646259971648,0.6,-0.14082812602467198
0.03490658503988659,0.017453292519943295,0.6,-0.2874145767989392
0.03490658503988659,0.026179938779914945,0.6,-0.44037900989991063
0.03490658503988659,0.03490658503988659,0.6,-0.6022974989867114
-0.03490658503988659,-0.03490658503988659,0.7,0.528233073357255
-0.03490658503988659,-0.026179938779914945,0.7,0.38588651821386116
-0.03490658503988659,-0.017453292519943295,0.7,0.25169159623594717
-0.03490658503988659,-0.008726646259971648,0.7,0.12326899700272674
-0.03490658503988659,0.0,0.7,-0.0027
-0.03490658503988659,0.008726646259971648,0.7,-0.12816862769472306
-0.03490658503988659,0.017453292519943295,0.7,-0.2552903779502892
-0.03490658503988659,0.026179938779914945,0.7,-0.3876849878364961
-0.03490658503988659,0.03490658503988659,0.7,-0.528233073357255
-0.026179938779914945,-0.03490658503988659,0.7,0.7455903943252854
-0.026179938779914945,-0.026179938779914945,0.7,0.5944882921591775
-0.026179938779914945,-0.017453292519943295,0.7,0.41818086100091956
-0.026179938779914945,-0.008726646259971648,0.7,0.21868536615135134
-0.026179938779914945,0.0,0.7,-0.0013
-0.026179938779914945,0.008726646259971648,0.7,-0.22088516816505815
-0.026179938779914945,0.017453292519943295,0.7,-0.41948034320910405
-0.026179938779914945,0.026179938779914945,0.7,-0.5944882921591775
-0.026179938779914945,0.03490658503988659,0.7,-0.7445926479104443
-0.017453292519943295,-0.03490658503988659,0.7,0.9361734022107782
-0.017453292519943295,-0.026179938779914945,0.7,0.7781413615997571
-0.017453292519943295,-0.017453292519943295,0.7,0.561443364137658
-0.017453292519943295,-0.008726646259971648,0.7,0.2932893464912865
-0.017453292519943295,0.0,0.7,-0.0004
-0.017453292519943295,0.008726646259971648,0.7,-0.29388927795541175
-0.017453292519943295,0.017453292519943295,0.7,-0.561443364137658
-0.017453292519943295,0.026179938779914945,0.7,-0.7774421953782378
-0.017453292519943295,0.03490658503988659,0.7,-0.9350762649897806
-0.008726646259971648,-0.03490658503988659,0.7,1.0713078316714255
-0.008726646259971648,-0.026179938779914945,0.7,0.9032398520753355
-0.008726646259971648,-0.017453292519943295,0.7,0.6533556928656754
-0.008726646259971648,-0.008726646259971648,0.7,0.342160910713818
-0.008726646259971648,0.0,0.7,-0.0001
-0.008726646259971648,0.008726646259971648,0.7,-0.342160910713818
-0.008726646259971648,0.017453292519943295,0.7,-0.6530558299365551
-0.008726646259971648,0.026179938779914945,0.7,-0.9027405259677987
-0.008726646259971648,0.03490658503988659,0.7,-1.0707096894785284
0.0,-0.03490658503988659,0.7,1.1224158378251465
0.0,-0.026179938779914945,0.7,0.946175658089365
0.0,-0.017453292519943295,0.7,0.6839958082564873
0.0,-0.008726646259971648,0.7,0.35998629230310164
0.0,0.0,0.7,0.0
0.0,0.008726646259971648,0.7,-0.35998629230310164
0.0,0.017453292519943295,0.7,-0.6839958082564873
0.0,0.026179938779914945,0.7,-0.946175658089365
0.0,0.03490658503988659,0.7,-1.1224158378251465
0.008726646259971648,-0.03490658503988659,0.7,1.0707096894785284
0.008726646259971648,-0.026179938779914945,0.7,0.9027405259677987
0.008726646259971648,-0.017453292519943295,0.7,0.6530558299365551
0.008726646259971648,-0.008726646259971648,0.7,0.342160910713818
0.008726646259971648,0.0,0.7,0.0001
0.008726646259971648,0.008726646259971648,0.7,-0.342160910713818
0.008726646259971648,0.017453292519943295,0.7,-0.6533556928656754
0.008726646259971648,0.026179938779914945,0.7,-0.9032398520753355
0.008726646259971648,0.03490658503988659,0.7,-1.0713078316714255
0.017453292519943295,-0.03490658503988659,0.7,0.9350762649897806
0.017453292519943295,-0.026179938779914945,0.7,0.7774421953782378
0.017453292519943295,-0.017453292519943295,0.7,0.561443364137658
0.017453292519943295,-0.008726646259971648,0.7,0.29388927795541175
0.017453292519943295,0.0,0.7,0.0004
0.017453292519943295,0.008726646259971648,0.7,-0.2932893464912865
0.017453292519943295,0.017453292519943295,0.7,-0.561443364137658
0.017453292519943295,0.026179938779914945,0.7,-0.7781413615997571
0.017453292519943295,0.03490658503988659,0.7,-0.9361734022107782
0.026179938779914945,-0.03490658503988659,0.7,0.7445926479104443
0.026179938779914945,-0.026179938779914945,0.7,0.5944882921591775
0.026179938779914945,-0.017453292519943295,0.7,0.41948034320910405
0.026179938779914945,-0.008726646259971648,0.7,0.22088516816505815
0.026179938779914945,0.0,0.7,0.0013
0.026179938779914945,0.008726646259971648,0.7,-0.21868536615135134
0.026179938779914945,0.017453292519943295,0.7,-0.41818086100091956
0.026179938779914945,0.026179938779914945,0.7,-0.5944882921591775
0.026179938779914945,0.03490658503988659,0.7,-0.7455903943252854
0.03490658503988659,-0.03490658503988659,0.7,0.528233073357255
0.03490658503988659,-0.026179938779914945,0.7,0.3876849878364961
0.03490658503988659,-0.017453292519943295,0.7,0.2552903779502892
0.03490658503988659,-0.008726646259971648,0.7,0.12816862769472306
0.03490658503988659,0.0,0.7,0.0027
0.03490658503988659,0.008726646259971648,0.7,-0.12326899700272674
0.03490658503988659,0.017453292519943295,0.7,-0.25169159623594717
0.03490658503988659,0.026179938779914945,0.7,-0.38588651821386116
0.03490658503988659,0.03490658503988659,0.7,-0.528233073357255
-0.03490658503988659,-0.03490658503988659,0.8,0.5102658402210858
-0.03490658503988659,-0.026179938779914945,0.8,0.37261062602535894
-0.03490658503988659,-0.017453292519943295,0.8,0.24290791989151328
-0.03490658503988659,-0.008726646259971648,0.8,0.11887735698188964
-0.03490658503988659,0.0,0.8,-0.0026
-0.03490658503988659,0.008726646259971648,0.8,-0.12367699148157955
-0.03490658503988659,0.017453292519943295,0.8,-0.24650670160585528
-0.03490658503988659,0.026179938779914945,0.8,-0.37440909564799374
-0.03490658503988659,0.03490658503988659,0.8,-0.5103657793037877
-0.026179938779914945,-0.03490658503988659,0.8,0.7242155810059481
-0.026179938779914945,-0.026179938779914945,0.8,0.5778054582168851
-0.026179938779914945,-0.017453292519943295,0.8,0.4066916124662219
-0.026179938779914945,-0.008726646259971648,0.8,0.21279057066796922
-0.026179938779914945,0.0,0.8,-0.0012
-0.026179938779914945,0.008726646259971648,0.8,-0.21489037648936965
-0.026179938779914945,0.017453292519943295,0.8,-0.4078911555899648
-0.026179938779914945,0.026179938779914945,0.8,-0.5778054582168851
-0.026179938779914945,0.03490658503988659,0.8,-0.7232178345911071
-0.017453292519943295,-0.03490658503988659,0.8,0.9115937477718765
-0.017453292519943295,-0.026179938779914945,0.8,0.7583534917189128
-0.017453292519943295,-0.017453292519943295,0.8,0.5475497149272014
-0.017453292519943295,-0.008726646259971648,0.8,0.2860919508206024
-0.017453292519943295,0.0,0.8,-0.0004
-0.017453292519943295,0.008726646259971648,0.8,-0.28669189751463203
-0.017453292519943295,0.017453292519943295,0.8,-0.5475497149272014
-0.017453292519943295,0.026179938779914945,0.8,-0.7577541998597427
-0.017453292519943295,0.03490658503988659,0.8,-0.9104966105508788
-0.008726646259971648,-0.03490658503988659,0.8,1.0444255889072473
-0.008726646259971648,-0.026179938779914945,0.8,0.8814486929952803
-0.008726646259971648,-0.017453292519943295,0.8,0.6379591349133861
-0.008726646259971648,-0.008726646259971648,0.8,0.3342618131257432
-0.008726646259971648,0.0,0.8,-0.0001
-0.008726646259971648,0.008726646259971648,0.8,-0.3342618131257432
-0.008726646259971648,0.017453292519943295,0.8,-0.6377592567537814
-0.008726646259971648,0.026179938779914945,0.8,-0.8809493440443366
-0.008726646259971648,0.03490658503988659,0.8,-1.043827416259181
0.0,-0.03490658503988659,0.8,1.0946327728340155
0.0,-0.026179938779914945,0.8,0.9236833682774149
0.0,-0.017453292519943295,0.8,0.6680982299035007
0.0,-0.008726646259971648,0.8,0.35188660072628186
0.0,0.0,0.8,0.0
0.0,0.008726646259971648,0.8,-0.35188660072628186
0.0,0.017453292519943295,0.8,-0.6681982146730163
0.0,0.026179938779914945,0.8,-0.9236833682774149
0.0,0.03490658503988659,0.8,-1.0946327728340155
0.008726646259971648,-0.03490658503988659,0.8,1.043827416259181
0.008726646259971648,-0.026179938779914945,0.8,0.8808493783118391
0.008726646259971648,-0.017453292519943295,0.8,0.6377592567537814
0.008726646259971648,-0.008726646259971648,0.8,0.3342618131257432
0.008726646259971648,0.0,0.8,0.0001
0.008726646259971648,0.008726646259971648,0.8,-0.3342618131257432
0.008726646259971648,0.017453292519943295,0.8,-0.6379591349133861
0.008726646259971648,0.026179938779914945,0.8,-0.8814486929952803
0.008726646259971648,0.03490658503988659,0.8,-1.0444255889072473
0.017453292519943295,-0.03490658503988659,0.8,0.9104966105508788
0.017453292519943295,-0.026179938779914945,0.8,0.7577541998597427
0.017453292519943295,-0.017453292519943295,0.8,0.5475497149272014
0.017453292519943295,-0.008726646259971648,0.8,0.28669189751463203
0.017453292519943295,0.0,0.8,0.0004
0.017453292519943295,0.008726646259971648,0.8,-0.2860919508206024
0.017453292519943295,0.017453292519943295,0.8,-0.5475497149272014
0.017453292519943295,0.026179938779914945,0.8,-0.7583534460338386
0.017453292519943295,0.03490658503988659,0.8,-0.9115938086798967
0.026179938779914945,-0.03490658503988659,0.8,0.7232178345911071
0.026179938779914945,-0.026179938779914945,0.8,0.5778054582168851
0.026179938779914945,-0.017453292519943295,0.8,0.4077911708204492
0.026179938779914945,-0.008726646259971648,0.8,0.2148903993327765
0.026179938779914945,0.0,0.8,0.0012
0.026179938779914945,0.008726646259971648,0.8,-0.21279057066796922
0.026179938779914945,0.017453292519943295,0.8,-0.4066916124662219
0.026179938779914945,0.026179938779914945,0.8,-0.5778054582168851
0.026179938779914945,0.03490658503988659,0.8,-0.7242155810059481
0.03490658503988659,-0.03490658503988659,0.8,0.5103657793037877
0.03490658503988659,-0.026179938779914945,0.8,0.37440909564799374
0.03490658503988659,-0.017453292519943295,0.8,0.24640671683633963
0.03490658503988659,-0.008726646259971648,0.8,0.12367699148157955
0.03490658503988659,0.0,0.8,0.0026
0.03490658503988659,0.008726646259971648,0.8,-0.11887735698188964
0.03490658503988659,0.017453292519943295,0.8,-0.24290791989151328
0.03490658503988659,0.026179938779914945,0.8,-0.37261062602535894
0.03490658503988659,0.03490658503988659,0.8,-0.5103659011012748
-0.03490658503988659,-0.03490658503988659,0.9,0.45895987741811384
-0.03490658503988659,-0.026179938779914945,0.9,0.334783634453285
-0.03490658503988659,-0.017453292519943295,0.9,0.21815914439928558
-0.03490658503988659,-0.008726646259971648,0.9,0.10670413478711457
-0.03490658503988659,0.0,0.9,-0.0024
-0.03490658503988659,0.008726646259971648,0.9,-0.11120378070988524
-0.03490658503988659,0.017453292519943295,0.9,-0.22135804794358507
-0.03490658503988659,0.026179938779914945,0.9,-0.33638226396715687
-0.03490658503988659,0.03490658503988659,0.9,-0.45895987741811384
-0.026179938779914945,-0.03490658503988659,0.9,0.6584904713125276
-0.026179938779914945,-0.026179938779914945,0.9,0.5263583954607136
-0.026179938779914945,-0.017453292519943295,0.9,0.3712259379400852
-0.026179938779914945,-0.008726646259971648,0.9,0.19460757386070276
-0.026179938779914945,0.0,0.9,-0.0011
-0.026179938779914945,0.008726646259971648,0.9,-0.19650738729749037
-0.026179938779914945,0.017453292519943295,0.9,-0.37232549629431244
-0.026179938779914945,0.026179938779914945,0.9,-0.5263583954607136
-0.026179938779914945,0.03490658503988659,0.9,-0.6575924812679241
-0.017453292519943295,-0.03490658503988659,0.9,0.8336566120854499
-0.017453292519943295,-0.026179938779914945,0.9,0.6950914012492709
-0.017453292519943295,-0.017453292519943295,0.9,0.5027701836589673
-0.017453292519943295,-0.008726646259971648,0.9,0.2630006128789841
-0.017453292519943295,0.0,0.9,-0.0004
-0.017453292519943295,0.008726646259971648,0.9,-0.2636005443431093
-0.017453292519943295,0.017453292519943295,0.9,-0.5027701836589673
-0.017453292519943295,0.026179938779914945,0.9,-0.6944921093901009
-0.017453292519943295,0.03490658503988659,0.9,-0.8326591703150739
-0.008726646259971648,-0.03490658503988659,0.9,0.9580820283490084
-0.008726646259971648,-0.026179938779914945,0.9,0.8100773631788886
-0.008726646259971648,-0.017453292519943295,0.9,0.5869704205683335
-0.008726646259971648,-0.008726646259971648,0.9,0.3076648516266563
-0.008726646259971648,0.0,0.9,-0.0001
-0.008726646259971648,0.008726646259971648,0.9,-0.3076648516266563
-0.008726646259971648,0.017453292519943295,0.9,-0.5866705576392132
-0.008726646259971648,0.026179938779914945,0.9,-0.8095779685411312
-0.008726646259971648,0.03490658503988659,0.9,-0.9574837643354327
0.0,-0.03490658503988659,0.9,1.0050873547331047
0.0,-0.026179938779914945,0.9,0.8496087604967261
0.0,-0.017453292519943295,0.9,0.6150063172906962
0.0,-0.008726646259971648,0.9,0.3238876668804851
0.0,0.0,0.9,0.0
0.0,0.008726646259971648,0.9,-0.3238876668804851
0.0,0.017453292519943295,0.9,-0.6150063172906962
0.0,0.026179938779914945,0.9,-0.8496087604967261
0.0,0.03490658503988659,0.9,-1.0050873547331047
0.008726646259971648,-0.03490658503988659,0.9,0.9574837643354327
0.008726646259971648,-0.026179938779914945,0.9,0.8095779685411312
0.008726646259971648,-0.017453292519943295,0.9,0.5866705576392132
0.008726646259971648,-0.008726646259971648,0.9,0.3076648516266563
0.008726646259971648,0.0,0.9,0.0001
0.008726646259971648,0.008726646259971648,0.9,-0.3076648516266563
0.008726646259971648,0.017453292519943295,0.9,-0.5869704205683335
0.008726646259971648,0.026179938779914945,0.9,-0.8100773631788886
0.008726646259971648,0.03490658503988659,0.9,-0.9580820283490084
0.017453292519943295,-0.03490658503988659,0.9,0.8326591703150739
0.017453292519943295,-0.026179938779914945,0.9,0.6944921093901009
0.017453292519943295,-0.017453292519943295,0.9,0.5027701836589673
0.017453292519943295,-0.008726646259971648,0.9,0.2636005443431093
0.017453292519943295,0.0,0.9,0.0004
0.017453292519943295,0.008726646259971648,0.9,-0.2630006128789841
0.017453292519943295,0.017453292519943295,0.9,-0.5027701836589673
0.017453292519943295,0.026179938779914945,0.9,-0.6950914012492709
0.017453292519943295,0.03490658503988659,0.9,-0.8336566120854499
0.026179938779914945,-0.03490658503988659,0.9,0.6575924812679241
0.026179938779914945,-0.026179938779914945,0.9,0.5263583954607136
0.026179938779914945,-0.017453292519943295,0.9,0.37232549629431244
0.026179938779914945,-0.008726646259971648,0.9,0.19650738729749037
0.026179938779914945,0.0,0.9,0.0011
0.026179938779914945,0.008726646259971648,0.9,-0.19460757386070276
0.026179938779914945,0.017453292519943295,0.9,-0.3712259379400852
0.026179938779914945,0.026179938779914945,0.9,-0.5263583954607136
0.026179938779914945,0.03490658503988659,0.9,-0.6584904713125276
0.03490658503988659,-0.03490658503988659,0.9,0.45895987741811384
0.03490658503988659,-0.026179938779914945,0.9,0.33638226396715687
0.03490658503988659,-0.017453292519943295,0.9,0.22135804794358507
0.03490658503988659,-0.008726646259971648,0.9,0.11120378070988524
0.03490658503988659,0.0,0.9,0.0024
0.03490658503988659,0.008726646259971648,0.9,-0.10670413478711457
0.03490658503988659,0.017453292519943295,0.9,-0.21815914439928558
0.03490658503988659,0.026179938779914945,0.9,-0.334783634453285
0.03490658503988659,0.03490658503988659,0.9,-0.45895987741811384
-0.03490658503988659,-0.03490658503988659,1,0.4204304053251621
-0.03490658503988659,-0.026179938779914945,1,0.30643703470293027
-0.03490658503988659,-0.017453292519943295,1,0.19949597917507175
-0.03490658503988659,-0.008726646259971648,1,0.09762321121658689
-0.03490658503988659,0.0,1,-0.0023
-0.03490658503988659,0.008726646259971648,1,-0.10172290282530154
-0.03490658503988659,0.017453292519943295,1,-0.20259495885787576
-0.03490658503988659,0.026179938779914945,1,-0.3079356984843045
-0.03490658503988659,0.03490658503988659,1,-0.4204304053251621
-0.026179938779914945,-0.03490658503988659,1,0.6107456263071677
-0.026179938779914945,-0.026179938779914945,1,0.48909673641595247
-0.026179938779914945,-0.017453292519943295,1,0.3455504104579179
-0.026179938779914945,-0.008726646259971648,1,0.18131957051760225
-0.026179938779914945,0.0,1,-0.0011
-0.026179938779914945,0.008726646259971648,1,-0.18311941060549028
-0.026179938779914945,0.017453292519943295,1,-0.34655002972770377
-0.026179938779914945,0.026179938779914945,1,-0.48909673641595247
-0.026179938779914945,0.03490658503988659,1,-0.6098475449063322
-0.017453292519943295,-0.03490658503988659,1,0.7778021155628595
-0.017453292519943295,-0.026179938779914945,1,0.6500186426419952
-0.017453292519943295,-0.017453292519943295,1,0.4708847584925239
-0.017453292519943295,-0.008726646259971648,1,0.2466066744166135
-0.017453292519943295,0.0,1,-0.0004
-0.017453292519943295,0.008726646259971648,1,-0.2471066249183367
-0.017453292519943295,0.017453292519943295,1,-0.4708847584925239
-0.017453292519943295,0.026179938779914945,1,-0.6495192708302485
-0.017453292519943295,0.03490658503988659,1,-0.7769045519671652
-0.008726646259971648,-0.03490658503988659,1,0.8965224466457522
-0.008726646259971648,-0.026179938779914945,1,0.7596976950166404
-0.008726646259971648,-0.017453292519943295,1,0.5511783860159659
-0.008726646259971648,-0.008726646259971648,1,0.28916696486977256
-0.008726646259971648,0.0,1,0.0
-0.008726646259971648,0.008726646259971648,1,-0.28916696486977256
-0.008726646259971648,0.017453292519943295,1,-0.5509784926264567
-0.008726646259971648,0.026179938779914945,1,-0.7592982432679738
-0.008726646259971648,0.03490658503988659,1,-0.8960239998941997
0.0,-0.03490658503988659,1,0.9414261590519881
0.0,-0.026179938779914945,1,0.797426648133002
0.0,-0.017453292519943295,1,0.5780119525699098
0.0,-0.008726646259971648,1,0.304688397957653
0.0,0.0,1,0.0
0.0,0.008726646259971648,1,-0.304688397957653
0.0,0.017453292519943295,1,-0.5780119525699098
0.0,0.026179938779914945,1,-0.797426648133002
0.0,0.03490658503988659,1,-0.9414261590519881
0.008726646259971648,-0.03490658503988659,1,0.8960239998941997
0.008726646259971648,-0.026179938779914945,1,0.7592982432679738
0.008726646259971648,-0.017453292519943295,1,0.5509784926264567
0.008726646259971648,-0.008726646259971648,1,0.28916696486977256
0.008726646259971648,0.0,1,0.0001
0.008726646259971648,0.008726646259971648,1,-0.28916696486977256
0.008726646259971648,0.017453292519943295,1,-0.5511783860159659
0.008726646259971648,0.026179938779914945,1,-0.7596976950166404
0.008726646259971648,0.03490658503988659,1,-0.8965224466457522
0.017453292519943295,-0.03490658503988659,1,0.7769045519671652
0.017453292519943295,-0.026179938779914945,1,0.6495192708302485
0.017453292519943295,-0.017453292519943295,1,0.4708847584925239
0.017453292519943295,-0.008726646259971648,1,0.2471066249183367
0.017453292519943295,0.0,1,0.0004
0.017453292519943295,0.008726646259971648,1,-0.2466066744166135
0.017453292519943295,0.017453292519943295,1,-0.4708847584925239
0.017453292519943295,0.026179938779914945,1,-0.6500186426419952
0.017453292519943295,0.03490658503988659,1,-0.7778021155628595
0.026179938779914945,-0.03490658503988659,1,0.6099474839890341
0.026179938779914945,-0.026179938779914945,1,0.48909673641595247
0.026179938779914945,-0.017453292519943295,1,0.34655002972770377
0.026179938779914945,-0.008726646259971648,1,0.18311941060549028
0.026179938779914945,0.0,1,0.0011
0.026179938779914945,0.008726646259971648,1,-0.18131957051760225
0.026179938779914945,0.017453292519943295,1,-0.34555045614299207
0.026179938779914945,0.026179938779914945,1,-0.48909673641595247
0.026179938779914945,0.03490658503988659,1,-0.6107456263071677
0.03490658503988659,-0.03490658503988659,1,0.4204304053251621
0.03490658503988659,-0.026179938779914945,1,0.3079356984843045
0.03490658503988659,-0.017453292519943295,1,0.20259495885787576
0.03490658503988659,-0.008726646259971648,1,0.10172290282530154
0.03490658503988659,0.0,1,0.0023
0.03490658503988659,0.008726646259971648,1,-0.09762321121658689
0.03490658503988659,0.017453292519943295,1,-0.19949597917507175
0.03490658503988659,0.026179938779914945,1,-0.30643703470293027
0.03490658503988659,0.03490658503988659,1,-0.4204304053251621
