alpha,beta,mach,CL0 [-]
0.017453292519943295,0.017453292519943295,0.1,0.2835652664108434
0.017453292519943295,0.026179938779914945,0.1,0.28866448965614094
0.017453292519943295,0.03490658503988659,0.1,0.2949617848949825
0.026179938779914945,-0.03490658503988659,0.1,0.4441066007683742
0.026179938779914945,-0.026179938779914945,0.1,0.43560951350608196
0.026179938779914945,-0.017453292519943295,0.1,0.4288144613910789
0.026179938779914945,-0.008726646259971648,0.1,0.4242160376961914
0.026179938779914945,0.0,0.1,0.4226165859762305
0.026179938779914945,0.008726646259971648,0.1,0.4242160376961914
0.026179938779914945,0.017453292519943295,0.1,0.4288144613910789
0.026179938779914945,0.026179938779914945,0.1,0.43560951350608196
0.026179938779914945,0.03490658503988659,0.1,0.4441066007683742
0.03490658503988659,-0.03490658503988659,0.1,0.5948503781693539
0.03490658503988659,-0.026179938779914945,0.1,0.5849529190321947
0.03490658503988659,-0.017453292519943295,0.1,0.5770577314987438
0.03490658503988659,-0.008726646259971648,0.1,0.5717609601155426
0.03490658503988659,0.0,0.1,0.5698621175442063
0.03490658503988659,0.008726646259971648,0.1,0.5717609601155426
0.03490658503988659,0.017453292519943295,0.1,0.5770577314987438
0.03490658503988659,0.026179938779914945,0.1,0.5849529190321947
0.03490658503988659,0.03490658503988659,0.1,0.5948503781693539
-0.03490658503988659,-0.03490658503988659,0.2,-0.5964087935542768
-0.03490658503988659,-0.026179938779914945,0.2,-0.5866147634494897
-0.03490658503988659,-0.017453292519943295,0.2,-0.5786196368333368
-0.03490658503988659,-0.008726646259971648,0.2,-0.5733228654501357
-0.03490658503988659,0.0,0.2,-0.5714240228787995
-0.03490658503988659,0.008726646259971648,0.2,-0.5733228654501357
-0.03490658503988659,0.017453292519943295,0.2,-0.5786196368333368
-0.03490658503988659,0.026179938779914945,0.2,-0.5866147634494897
-0.03490658503988659,0.03490658503988659,0.2,-0.5964087935542768
-0.026179938779914945,-0.03490658503988659,0.2,-0.44525334233280145
-0.026179938779914945,-0.026179938779914945,0.2,-0.43685622080300673
-0.026179938779914945,-0.017453292519943295,0.2,-0.42995858526067543
-0.026179938779914945,-0.008726646259971648,0.2,-0.4253601615657878
-0.026179938779914945,0.0,0.2,-0.4238632932731553
-0.026179938779914945,0.008726646259971648,0.2,-0.4253601615657878
-0.026179938779914945,0.017453292519943295,0.2,-0.42995858526067543
-0.026179938779914945,0.026179938779914945,0.2,-0.43685622080300673
-0.026179938779914945,0.03490658503988659,0.2,-0.44525334233280145
-0.017453292519943295,-0.03490658503988659,0.2,-0.2957930773826948
-0.017453292519943295,-0.026179938779914945,0.2,-0.28949403690320946
-0.017453292519943295,-0.017453292519943295,0.2,-0.28429657412903997
-0.017453292519943295,-0.008726646259971648,0.2,-0.2809970767350239
-0.017453292519943295,0.0,0.2,-0.27989724427035184
-0.017453292519943295,0.008726646259971648,0.2,-0.2809970767350239
-0.017453292519943295,0.017453292519943295,0.2,-0.28429657412903997
-0.017453292519943295,0.026179938779914945,0.2,-0.28949403690320946
-0.017453292519943295,0.03490658503988659,0.2,-0.2957930773826948
-0.008726646259971648,-0.03490658503988659,0.2,-0.147563694556579
-0.008726646259971648,-0.026179938779914945,0.2,-0.1440638278258544
-0.008726646259971648,-0.017453292519943295,0.2,-0.141364803287131
-0.008726646259971648,-0.008726646259971648,0.2,-0.1395648718256155
-0.008726646259971648,0.0,0.2,-0.1388657711330204
-0.008726646259971648,0.008726646259971648,0.2,-0.1395648718256155
-0.008726646259971648,0.017453292519943295,0.2,-0.141364803287131
-0.008726646259971648,0.026179938779914945,0.2,-0.1440638278258544
-0.008726646259971648,0.03490658503988659,0.2,-0.147563694556579
0.0,-0.03490658503988659,0.2,-0.0
0.0,-0.026179938779914945,0.2,-0.0
0.0,-0.017453292519943295,0.2,-0.0
0.0,-0.008726646259971648,0.2,-0.0
0.0,0.0,0.2,-0.0
0.0,0.008726646259971648,0.2,-0.0
0.0,0.017453292519943295,0.2,-0.0
0.0,0.026179938779914945,0.2,-0.0
0.0,0.03490658503988659,0.2,-0.0
