alpha,beta,mach,CL0 [-]
0.03490658503988659,-0.017453292519943295,0.75,0.5834445603814584
0.03490658503988659,0.0,0.75,0.57724833725394
0.03490658503988659,0.017453292519943295,0.75,0.5834445603814584
0.03490658503988659,0.03490658503988659,0.75,0.5985458317184575
-0.03490658503988659,-0.03490658503988659,1,-0.6341224894965418
-0.03490658503988659,-0.017453292519943295,1,-0.6195139336737118
-0.03490658503988659,0.0,1,-0.6136140378446288
-0.03490658503988659,0.017453292519943295,1,-0.6195139336737118
-0.03490658503988659,0.03490658503988659,1,-0.6341224894965418
-0.017453292519943295,-0.03490658503988659,1,-0.3145554191512742
-0.017453292519943295,-0.017453292519943295,1,-0.3050516303253573
-0.017453292519943295,0.0,1,-0.30115047907360365
-0.017453292519943295,0.017453292519943295,1,-0.3050516303253573
-0.017453292519943295,0.03490658503988659,1,-0.3145554191512742
0.0,-0.03490658503988659,1,-0.0
0.0,-0.017453292519943295,1,-0.0
0.0,0.0,1,-0.0
0.0,0.017453292519943295,1,-0.0
0.0,0.03490658503988659,1,-0.0
0.017453292519943295,-0.03490658503988659,1,0.3145554191512742
0.017453292519943295,-0.017453292519943295,1,0.3050516303253573
0.017453292519943295,0.0,1,0.30115047907360365
0.017453292519943295,0.017453292519943295,1,0.3050516303253573
0.017453292519943295,0.03490658503988659,1,0.3145554191512742
0.03490658503988659,-0.03490658503988659,1,0.6341224894965418
0.03490658503988659,-0.017453292519943295,1,0.6195139336737118
0.03490658503988659,0.0,1,0.6136140378446288
0.03490658503988659,0.017453292519943295,1,0.6195139336737118
0.03490658503988659,0.03490658503988659,1,0.6341224894965418
