alpha,beta,mach,Cl_p [1/rad]
-0.026179938779914945,0.03490658503988659,0.6,-31.1622
-0.017453292519943295,-0.03490658503988659,0.6,-30.9643
-0.017453292519943295,-0.026179938779914945,0.6,-30.5042
-0.017453292519943295,-0.017453292519943295,0.6,-30.1502
-0.017453292519943295,-0.008726646259971648,0.6,-29.9379
-0.017453292519943295,0.0,0.6,-29.8698
-0.017453292519943295,0.008726646259971648,0.6,-29.9376
-0.017453292519943295,0.017453292519943295,0.6,-30.1502
-0.017453292519943295,0.026179938779914945,0.6,-30.5051
-0.017453292519943295,0.03490658503988659,0.6,-30.9665
-0.008726646259971648,-0.03490658503988659,0.6,-30.8426
-0.008726646259971648,-0.026179938779914945,0.6,-30.3362
-0.008726646259971648,-0.017453292519943295,0.6,-29.9376
-0.008726646259971648,-0.008726646259971648,0.6,-29.6823
-0.008726646259971648,0.0,0.6,-29.5954
-0.008726646259971648,0.008726646259971648,0.6,-29.6823
-0.008726646259971648,0.017453292519943295,0.6,-29.9379
-0.008726646259971648,0.026179938779914945,0.6,-30.337
-0.008726646259971648,0.03490658503988659,0.6,-30.8442
0.0,-0.03490658503988659,0.6,-30.8009
0.0,-0.026179938779914945,0.6,-30.2786
0.0,-0.017453292519943295,0.6,-29.8698
0.0,-0.008726646259971648,0.6,-29.5954
0.0,0.0,0.6,-29.4942
0.0,0.008726646259971648,0.6,-29.5954
0.0,0.017453292519943295,0.6,-29.8698
0.0,0.026179938779914945,0.6,-30.2786
0.0,0.03490658503988659,0.6,-30.8009
0.008726646259971648,-0.03490658503988659,0.6,-30.8442
0.008726646259971648,-0.026179938779914945,0.6,-30.337
0.008726646259971648,-0.017453292519943295,0.6,-29.9379
0.008726646259971648,-0.008726646259971648,0.6,-29.6823
0.008726646259971648,0.0,0.6,-29.5954
0.008726646259971648,0.008726646259971648,0.6,-29.6823
0.008726646259971648,0.017453292519943295,0.6,-29.9376
0.008726646259971648,0.026179938779914945,0.6,-30.3362
0.008726646259971648,0.03490658503988659,0.6,-30.8426
0.017453292519943295,-0.03490658503988659,0.6,-30.9665
0.017453292519943295,-0.026179938779914945,0.6,-30.5051
0.017453292519943295,-0.017453292519943295,0.6,-30.1502
0.017453292519943295,-0.008726646259971648,0.6,-29.9376
0.017453292519943295,0.0,0.6,-29.8698
0.017453292519943295,0.008726646259971648,0.6,-29.9379
0.017453292519943295,0.017453292519943295,0.6,-30.1502
0.017453292519943295,0.026179938779914945,0.6,-30.5042
0.017453292519943295,0.03490658503988659,0.6,-30.9643
0.026179938779914945,-0.03490658503988659,0.6,-31.1622
0.026179938779914945,-0.026179938779914945,0.6,-30.7802
0.026179938779914945,-0.017453292519943295,0.6,-30.5042
0.026179938779914945,-0.008726646259971648,0.6,-30.3362
0.026179938779914945,0.0,0.6,-30.2786
0.026179938779914945,0.008726646259971648,0.6,-30.337
0.026179938779914945,0.017453292519943295,0.6,-30.5051
0.026179938779914945,0.026179938779914945,0.6,-30.7802
0.026179938779914945,0.03490658503988659,0.6,-31.1603
0.03490658503988659,-0.03490658503988659,0.6,-31.3773
0.03490658503988659,-0.026179938779914945,0.6,-31.1603
0.03490658503988659,-0.017453292519943295,0.6,-30.9643
0.03490658503988659,-0.008726646259971648,0.6,-30.8426
0.03490658503988659,0.0,0.6,-30.8009
0.03490658503988659,0.008726646259971648,0.6,-30.8442
0.03490658503988659,0.017453292519943295,0.6,-30.9665
0.03490658503988659,0.026179938779914945,0.6,-31.1622
0.03490658503988659,0.03490658503988659,0.6,-31.3773
-0.03490658503988659,-0.03490658503988659,0.7,-31.6192
-0.03490658503988659,-0.026179938779914945,0.7,-31.4419
-0.03490658503988659,-0.017453292519943295,0.7,-31.2633
-0.03490658503988659,-0.008726646259971648,0.7,-31.1499
-0.03490658503988659,0.0,0.7,-31.1091
-0.03490658503988659,0.008726646259971648,0.7,-31.1484
-0.03490658503988659,0.017453292519943295,0.7,-31.2614
-0.03490658503988659,0.026179938779914945,0.7,-31.4401
-0.03490658503988659,0.03490658503988659,0.7,-31.6192
-0.026179938779914945,-0.03490658503988659,0.7,-31.4401
-0.026179938779914945,-0.026179938779914945,0.7,-31.0918
-0.026179938779914945,-0.017453292519943295,0.7,-30.8372
-0.026179938779914945,-0.008726646259971648,0.7,-30.6798
-0.026179938779914945,0.0,0.7,-30.6251
-0.026179938779914945,0.008726646259971648,0.7,-30.679
-0.026179938779914945,0.017453292519943295,0.7,-30.8363
-0.026179938779914945,0.026179938779914945,0.7,-31.0918
-0.026179938779914945,0.03490658503988659,0.7,-31.4419
-0.017453292519943295,-0.03490658503988659,0.7,-31.2614
-0.017453292519943295,-0.026179938779914945,0.7,-30.8363
-0.017453292519943295,-0.017453292519943295,0.7,-30.5077
-0.017453292519943295,-0.008726646259971648,0.7,-30.3109
-0.017453292519943295,0.0,0.7,-30.2474
-0.017453292519943295,0.008726646259971648,0.7,-30.3106
-0.017453292519943295,0.017453292519943295,0.7,-30.5077
-0.017453292519943295,0.026179938779914945,0.7,-30.8372
-0.017453292519943295,0.03490658503988659,0.7,-31.2633
-0.008726646259971648,-0.03490658503988659,0.7,-31.1484
-0.008726646259971648,-0.026179938779914945,0.7,-30.679
-0.008726646259971648,-0.017453292519943295,0.7,-30.3106
-0.008726646259971648,-0.008726646259971648,0.7,-30.0747
-0.008726646259971648,0.0,0.7,-29.995
-0.008726646259971648,0.008726646259971648,0.7,-30.0747
-0.008726646259971648,0.017453292519943295,0.7,-30.3109
-0.008726646259971648,0.026179938779914945,0.7,-30.6798
-0.008726646259971648,0.03490658503988659,0.7,-31.1499
0.0,-0.03490658503988659,0.7,-31.1091
0.0,-0.026179938779914945,0.7,-30.6251
0.0,-0.017453292519943295,0.7,-30.2474
0.0,-0.008726646259971648,0.7,-29.995
0.0,0.0,0.7,-29.9014
0.0,0.008726646259971648,0.7,-29.995
0.0,0.017453292519943295,0.7,-30.2473
0.0,0.026179938779914945,0.7,-30.6251
0.0,0.03490658503988659,0.7,-31.1091
0.008726646259971648,-0.03490658503988659,0.7,-31.1499
0.008726646259971648,-0.026179938779914945,0.7,-30.6798
0.008726646259971648,-0.017453292519943295,0.7,-30.3109
0.008726646259971648,-0.008726646259971648,0.7,-30.0747
0.008726646259971648,0.0,0.7,-29.995
0.008726646259971648,0.008726646259971648,0.7,-30.0747
0.008726646259971648,0.017453292519943295,0.7,-30.3106
0.008726646259971648,0.026179938779914945,0.7,-30.679
0.008726646259971648,0.03490658503988659,0.7,-31.1484
0.017453292519943295,-0.03490658503988659,0.7,-31.2633
0.017453292519943295,-0.026179938779914945,0.7,-30.8372
0.017453292519943295,-0.017453292519943295,0.7,-30.5077
0.017453292519943295,-0.008726646259971648,0.7,-30.3106
0.017453292519943295,0.0,0.7,-30.2474
0.017453292519943295,0.008726646259971648,0.7,-30.3109
0.017453292519943295,0.017453292519943295,0.7,-30.5077
0.017453292519943295,0.026179938779914945,0.7,-30.8363
0.017453292519943295,0.03490658503988659,0.7,-31.2614
0.026179938779914945,-0.03490658503988659,0.7,-31.4419
0.026179938779914945,-0.026179938779914945,0.7,-31.0918
0.026179938779914945,-0.017453292519943295,0.7,-30.8363
0.026179938779914945,-0.008726646259971648,0.7,-30.679
0.026179938779914945,0.0,0.7,-30.6251
0.026179938779914945,0.008726646259971648,0.7,-30.6798
0.026179938779914945,0.017453292519943295,0.7,-30.8372
0.026179938779914945,0.026179938779914945,0.7,-31.0918
0.026179938779914945,0.03490658503988659,0.7,-31.4401
0.03490658503988659,-0.03490658503988659,0.7,-31.6192
0.03490658503988659,-0.026179938779914945,0.7,-31.4401
0.03490658503988659,-0.017453292519943295,0.7,-31.2614
0.03490658503988659,-0.008726646259971648,0.7,-31.1484
0.03490658503988659,0.0,0.7,-31.1091
0.03490658503988659,0.008726646259971648,0.7,-31.1499
0.03490658503988659,0.017453292519943295,0.7,-31.2633
0.03490658503988659,0.026179938779914945,0.7,-31.4419
0.03490658503988659,0.03490658503988659,0.7,-31.6192
-0.03490658503988659,-0.03490658503988659,0.8,-32.2614
-0.03490658503988659,-0.026179938779914945,0.8,-32.1019
-0.03490658503988659,-0.017453292519943295,0.8,-31.9365
-0.03490658503988659,-0.008726646259971648,0.8,-31.8216
-0.03490658503988659,0.0,0.8,-31.7798
-0.03490658503988659,0.008726646259971648,0.8,-31.8201
-0.03490658503988659,0.017453292519943295,0.8,-31.9347
-0.03490658503988659,0.026179938779914945,0.8,-32.0999
-0.03490658503988659,0.03490658503988659,0.8,-32.2614
-0.026179938779914945,-0.03490658503988659,0.8,-32.0999
-0.026179938779914945,-0.026179938779914945,0.8,-31.7658
-0.026179938779914945,-0.017453292519943295,0.8,-31.509
-0.026179938779914945,-0.008726646259971648,0.8,-31.348
-0.026179938779914945,0.0,0.8,-31.2925
-0.026179938779914945,0.008726646259971648,0.8,-31.3473
-0.026179938779914945,0.017453292519943295,0.8,-31.508
-0.026179938779914945,0.026179938779914945,0.8,-31.7658
-0.026179938779914945,0.03490658503988659,0.8,-32.1019
-0.017453292519943295,-0.03490658503988659,0.8,-31.9346
-0.017453292519943295,-0.026179938779914945,0.8,-31.508
-0.017453292519943295,-0.017453292519943295,0.8,-31.1767
-0.017453292519943295,-0.008726646259971648,0.8,-30.9783
-0.017453292519943295,0.0,0.8,-30.9132
-0.017453292519943295,0.008726646259971648,0.8,-30.978
-0.017453292519943295,0.017453292519943295,0.8,-31.1767
-0.017453292519943295,0.026179938779914945,0.8,-31.509
-0.017453292519943295,0.03490658503988659,0.8,-31.9366
-0.008726646259971648,-0.03490658503988659,0.8,-31.8201
-0.008726646259971648,-0.026179938779914945,0.8,-31.3473
-0.008726646259971648,-0.017453292519943295,0.8,-30.978
-0.008726646259971648,-0.008726646259971648,0.8,-30.7412
-0.008726646259971648,0.0,0.8,-30.6624
-0.008726646259971648,0.008726646259971648,0.8,-30.7412
-0.008726646259971648,0.017453292519943295,0.8,-30.9783
-0.008726646259971648,0.026179938779914945,0.8,-31.348
-0.008726646259971648,0.03490658503988659,0.8,-31.8216
0.0,-0.03490658503988659,0.8,-31.7798
0.0,-0.026179938779914945,0.8,-31.2925
0.0,-0.017453292519943295,0.8,-30.9132
0.0,-0.008726646259971648,0.8,-30.6624
0.0,0.0,0.8,-30.5687
0.0,0.008726646259971648,0.8,-30.6624
0.0,0.017453292519943295,0.8,-30.9132
0.0,0.026179938779914945,0.8,-31.2925
0.0,0.03490658503988659,0.8,-31.7798
0.008726646259971648,-0.03490658503988659,0.8,-31.8216
0.008726646259971648,-0.026179938779914945,0.8,-31.348
0.008726646259971648,-0.017453292519943295,0.8,-30.9783
0.008726646259971648,-0.008726646259971648,0.8,-30.7412
0.008726646259971648,0.0,0.8,-30.6624
0.008726646259971648,0.008726646259971648,0.8,-30.7412
0.008726646259971648,0.017453292519943295,0.8,-30.978
0.008726646259971648,0.026179938779914945,0.8,-31.3473
0.008726646259971648,0.03490658503988659,0.8,-31.8201
0.017453292519943295,-0.03490658503988659,0.8,-31.9365
0.017453292519943295,-0.026179938779914945,0.8,-31.509
0.017453292519943295,-0.017453292519943295,0.8,-31.1767
0.017453292519943295,-0.008726646259971648,0.8,-30.978
0.017453292519943295,0.0,0.8,-30.9132
0.017453292519943295,0.008726646259971648,0.8,-30.9783
0.017453292519943295,0.017453292519943295,0.8,-31.1767
0.017453292519943295,0.026179938779914945,0.8,-31.508
0.017453292519943295,0.03490658503988659,0.8,-31.9346
0.026179938779914945,-0.03490658503988659,0.8,-32.1019
0.026179938779914945,-0.026179938779914945,0.8,-31.7658
0.026179938779914945,-0.017453292519943295,0.8,-31.508
0.026179938779914945,-0.008726646259971648,0.8,-31.3473
0.026179938779914945,0.0,0.8,-31.2925
0.026179938779914945,0.008726646259971648,0.8,-31.348
0.026179938779914945,0.017453292519943295,0.8,-31.509
0.026179938779914945,0.026179938779914945,0.8,-31.7658
0.026179938779914945,0.03490658503988659,0.8,-32.0999
0.03490658503988659,-0.03490658503988659,0.8,-32.2614
0.03490658503988659,-0.026179938779914945,0.8,-32.0999
0.03490658503988659,-0.017453292519943295,0.8,-31.9346
0.03490658503988659,-0.008726646259971648,0.8,-31.8201
0.03490658503988659,0.0,0.8,-31.7798
0.03490658503988659,0.008726646259971648,0.8,-31.8216
0.03490658503988659,0.017453292519943295,0.8,-31.9365
0.03490658503988659,0.026179938779914945,0.8,-32.1019
0.03490658503988659,0.03490658503988659,0.8,-32.2613
-0.03490658503988659,-0.03490658503988659,0.9,-32.5976
-0.03490658503988659,-0.026179938779914945,0.9,-32.4377
-0.03490658503988659,-0.017453292519943295,0.9,-32.2782
-0.03490658503988659,-0.008726646259971648,0.9,-32.1553
-0.03490658503988659,0.0,0.9,-32.1109
-0.03490658503988659,0.008726646259971648,0.9,-32.154
-0.03490658503988659,0.017453292519943295,0.9,-32.2763
-0.03490658503988659,0.026179938779914945,0.9,-32.4357
-0.03490658503988659,0.03490658503988659,0.9,-32.5976
-0.026179938779914945,-0.03490658503988659,0.9,-32.4357
-0.026179938779914945,-0.026179938779914945,0.9,-32.107
-0.026179938779914945,-0.017453292519943295,0.9,-31.8318
-0.026179938779914945,-0.008726646259971648,0.9,-31.6599
-0.026179938779914945,0.0,0.9,-31.6019
-0.026179938779914945,0.008726646259971648,0.9,-31.6592
-0.026179938779914945,0.017453292519943295,0.9,-31.831
-0.026179938779914945,0.026179938779914945,0.9,-32.107
-0.026179938779914945,0.03490658503988659,0.9,-32.4377
-0.017453292519943295,-0.03490658503988659,0.9,-32.2763
-0.017453292519943295,-0.026179938779914945,0.9,-31.831
-0.017453292519943295,-0.017453292519943295,0.9,-31.4881
-0.017453292519943295,-0.008726646259971648,0.9,-31.2767
-0.017453292519943295,0.0,0.9,-31.2059
-0.017453292519943295,0.008726646259971648,0.9,-31.2765
-0.017453292519943295,0.017453292519943295,0.9,-31.4881
-0.017453292519943295,0.026179938779914945,0.9,-31.8318
-0.017453292519943295,0.03490658503988659,0.9,-32.2782
-0.008726646259971648,-0.03490658503988659,0.9,-32.154
-0.008726646259971648,-0.026179938779914945,0.9,-31.6592
-0.008726646259971648,-0.017453292519943295,0.9,-31.2765
-0.008726646259971648,-0.008726646259971648,0.9,-31.0334
-0.008726646259971648,0.0,0.9,-30.9497
-0.008726646259971648,0.008726646259971648,0.9,-31.0334
-0.008726646259971648,0.017453292519943295,0.9,-31.2767
-0.008726646259971648,0.026179938779914945,0.9,-31.6599
-0.008726646259971648,0.03490658503988659,0.9,-32.1553
0.0,-0.03490658503988659,0.9,-32.1109
0.0,-0.026179938779914945,0.9,-31.6019
0.0,-0.017453292519943295,0.9,-31.2059
0.0,-0.008726646259971648,0.9,-30.9497
0.0,0.0,0.9,-30.8603
0.0,0.008726646259971648,0.9,-30.9497
0.0,0.017453292519943295,0.9,-31.2059
0.0,0.026179938779914945,0.9,-31.6019
0.0,0.03490658503988659,0.9,-32.1109
0.008726646259971648,-0.03490658503988659,0.9,-32.1553
0.008726646259971648,-0.026179938779914945,0.9,-31.6599
0.008726646259971648,-0.017453292519943295,0.9,-31.2767
0.008726646259971648,-0.008726646259971648,0.9,-31.0334
0.008726646259971648,0.0,0.9,-30.9497
0.008726646259971648,0.008726646259971648,0.9,-31.0334
0.008726646259971648,0.017453292519943295,0.9,-31.2765
0.008726646259971648,0.026179938779914945,0.9,-31.6592
0.008726646259971648,0.03490658503988659,0.9,-32.154
0.017453292519943295,-0.03490658503988659,0.9,-32.2782
0.017453292519943295,-0.026179938779914945,0.9,-31.8318
0.017453292519943295,-0.017453292519943295,0.9,-31.4881
0.017453292519943295,-0.008726646259971648,0.9,-31.2765
0.017453292519943295,0.0,0.9,-31.2059
0.017453292519943295,0.008726646259971648,0.9,-31.2767
0.017453292519943295,0.017453292519943295,0.9,-31.4881
0.017453292519943295,0.026179938779914945,0.9,-31.831
0.017453292519943295,0.03490658503988659,0.9,-32.2763
0.026179938779914945,-0.03490658503988659,0.9,-32.4377
0.026179938779914945,-0.026179938779914945,0.9,-32.107
0.026179938779914945,-0.017453292519943295,0.9,-31.831
0.026179938779914945,-0.008726646259971648,0.9,-31.6592
0.026179938779914945,0.0,0.9,-31.6019
0.026179938779914945,0.008726646259971648,0.9,-31.6599
0.026179938779914945,0.017453292519943295,0.9,-31.8318
0.026179938779914945,0.026179938779914945,0.9,-32.107
0.026179938779914945,0.03490658503988659,0.9,-32.4357
0.03490658503988659,-0.03490658503988659,0.9,-32.5976
0.03490658503988659,-0.026179938779914945,0.9,-32.4357
0.03490658503988659,-0.017453292519943295,0.9,-32.2763
0.03490658503988659,-0.008726646259971648,0.9,-32.154
0.03490658503988659,0.0,0.9,-32.1109
0.03490658503988659,0.008726646259971648,0.9,-32.1553
0.03490658503988659,0.017453292519943295,0.9,-32.2782
0.03490658503988659,0.026179938779914945,0.9,-32.4377
0.03490658503988659,0.03490658503988659,0.9,-32.5976
-0.03490658503988659,-0.03490658503988659,1,-33.899
-0.03490658503988659,-0.026179938779914945,1,-33.7341
-0.03490658503988659,-0.017453292519943295,1,-33.6161
-0.03490658503988659,-0.008726646259971648,1,-33.4941
-0.03490658503988659,0.0,1,-33.45
-0.03490658503988659,0.008726646259971648,1,-33.4929
-0.03490658503988659,0.017453292519943295,1,-33.6143
-0.03490658503988659,0.026179938779914945,1,-33.7321
-0.03490658503988659,0.03490658503988659,1,-33.899
-0.026179938779914945,-0.03490658503988659,1,-33.7321
-0.026179938779914945,-0.026179938779914945,1,-33.4469
-0.026179938779914945,-0.017453292519943295,1,-33.1714
-0.026179938779914945,-0.008726646259971648,1,-33.0021
-0.026179938779914945,0.0,1,-32.9448
-0.026179938779914945,0.008726646259971648,1,-33.0014
-0.026179938779914945,0.017453292519943295,1,-33.1707
-0.026179938779914945,0.026179938779914945,1,-33.4469
-0.026179938779914945,0.03490658503988659,1,-33.7341
-0.017453292519943295,-0.03490658503988659,1,-33.6143
-0.017453292519943295,-0.026179938779914945,1,-33.1707
-0.017453292519943295,-0.017453292519943295,1,-32.8322
-0.017453292519943295,-0.008726646259971648,1,-32.6203
-0.017453292519943295,0.0,1,-32.5509
-0.017453292519943295,0.008726646259971648,1,-32.6201
-0.017453292519943295,0.017453292519943295,1,-32.8322
-0.017453292519943295,0.026179938779914945,1,-33.1714
-0.017453292519943295,0.03490658503988659,1,-33.6161
-0.008726646259971648,-0.03490658503988659,1,-33.4929
-0.008726646259971648,-0.026179938779914945,1,-33.0014
-0.008726646259971648,-0.017453292519943295,1,-32.6201
-0.008726646259971648,-0.008726646259971648,1,-32.3802
-0.008726646259971648,0.0,1,-32.2939
-0.008726646259971648,0.008726646259971648,1,-32.3802
-0.008726646259971648,0.017453292519943295,1,-32.6203
-0.008726646259971648,0.026179938779914945,1,-33.0021
-0.008726646259971648,0.03490658503988659,1,-33.4941
0.0,-0.03490658503988659,1,-33.45
0.0,-0.026179938779914945,1,-32.9448
0.0,-0.017453292519943295,1,-32.5509
0.0,-0.008726646259971648,1,-32.2939
0.0,0.0,1,-32.2089
0.0,0.008726646259971648,1,-32.2939
0.0,0.017453292519943295,1,-32.5509
0.0,0.026179938779914945,1,-32.9448
0.0,0.03490658503988659,1,-33.45
0.008726646259971648,-0.03490658503988659,1,-33.4941
0.008726646259971648,-0.026179938779914945,1,-33.0021
0.008726646259971648,-0.017453292519943295,1,-32.6203
0.008726646259971648,-0.008726646259971648,1,-32.3802
0.008726646259971648,0.0,1,-32.2939
0.008726646259971648,0.008726646259971648,1,-32.3802
0.008726646259971648,0.017453292519943295,1,-32.6201
0.008726646259971648,0.026179938779914945,1,-33.0014
0.008726646259971648,0.03490658503988659,1,-33.4929
0.017453292519943295,-0.03490658503988659,1,-33.6161
0.017453292519943295,-0.026179938779914945,1,-33.1714
0.017453292519943295,-0.017453292519943295,1,-32.8322
0.017453292519943295,-0.008726646259971648,1,-32.6201
0.017453292519943295,0.0,1,-32.5509
0.017453292519943295,0.008726646259971648,1,-32.6203
0.017453292519943295,0.017453292519943295,1,-32.8322
0.017453292519943295,0.026179938779914945,1,-33.1707
0.017453292519943295,0.03490658503988659,1,-33.6143
0.026179938779914945,-0.03490658503988659,1,-33.7341
0.026179938779914945,-0.026179938779914945,1,-33.4469
0.026179938779914945,-0.017453292519943295,1,-33.1707
0.026179938779914945,-0.008726646259971648,1,-33.0014
0.026179938779914945,0.0,1,-32.9448
0.026179938779914945,0.008726646259971648,1,-33.0021
0.026179938779914945,0.017453292519943295,1,-33.1714
0.026179938779914945,0.026179938779914945,1,-33.4469
0.026179938779914945,0.03490658503988659,1,-33.7321
0.03490658503988659,-0.03490658503988659,1,-33.899
0.03490658503988659,-0.026179938779914945,1,-33.7321
0.03490658503988659,-0.017453292519943295,1,-33.6143
0.03490658503988659,-0.008726646259971648,1,-33.4929
0.03490658503988659,0.0,1,-33.45
0.03490658503988659,0.008726646259971648,1,-33.4941
0.03490658503988659,0.017453292519943295,1,-33.6161
0.03490658503988659,0.026179938779914945,1,-33.7341
0.03490658503988659,0.03490658503988659,1,-33.899
