alpha,beta,mach,CLq [1/rad]
-0.026179938779914945,0.008726646259971648,0.4,-161.12766664580275
-0.026179938779914945,0.017453292519943295,0.4,-136.47361786859307
-0.026179938779914945,0.026179938779914945,0.4,-115.0133742789478
-0.026179938779914945,0.03490658503988659,0.4,-96.79801836617318
-0.017453292519943295,-0.03490658503988659,0.4,-69.45472009834727
-0.017453292519943295,-0.026179938779914945,0.4,-90.21735736642586
-0.017453292519943295,-0.017453292519943295,0.4,-116.03092523612598
-0.017453292519943295,-0.008726646259971648,0.4,-148.76003967414482
-0.017453292519943295,0.0,0.4,202.81630538892753
-0.017453292519943295,0.008726646259971648,0.4,-148.76003967414482
-0.017453292519943295,0.017453292519943295,0.4,-116.03092523612598
-0.017453292519943295,0.026179938779914945,0.4,-90.21735736642586
-0.017453292519943295,0.03490658503988659,0.4,-69.45462011357775
-0.008726646259971648,-0.03490658503988659,0.4,-29.176688998781778
-0.008726646259971648,-0.026179938779914945,0.4,-45.06748390296375
-0.008726646259971648,-0.017453292519943295,0.4,-71.27398600166802
-0.008726646259971648,-0.008726646259971648,0.4,-116.38186836632357
-0.008726646259971648,0.0,0.4,205.3610801815735
-0.008726646259971648,0.008726646259971648,0.4,-116.38176837013125
-0.008726646259971648,0.017453292519943295,0.4,-71.27388600547572
-0.008726646259971648,0.026179938779914945,0.4,-45.06748390296375
-0.008726646259971648,0.03490658503988659,0.4,-29.176688998781778
0.0,-0.03490658503988659,0.4,21.3603
0.0,-0.026179938779914945,0.4,20.7277
0.0,-0.017453292519943295,0.4,20.1179
0.0,-0.008726646259971648,0.4,19.5769
0.0,0.0,0.4,207.8625
0.0,0.008726646259971648,0.4,19.5769
0.0,0.017453292519943295,0.4,20.1179
0.0,0.026179938779914945,0.4,20.7277
0.0,0.03490658503988659,0.4,21.3603
0.008726646259971648,-0.03490658503988659,0.4,71.89566232923701
0.008726646259971648,-0.026179938779914945,0.4,86.5213054083582
0.008726646259971648,-0.017453292519943295,0.4,111.5081539495011
0.008726646259971648,-0.008726646259971648,0.4,155.5340775134012
0.008726646259971648,0.0,0.4,210.07240078209034
0.008726646259971648,0.008726646259971648,0.4,155.5340775134012
