alpha,beta,mach,CQ0 [-]
0.03490658503988659,0.017453292519943295,0.75,-0.3087681843692149
0.03490658503988659,0.03490658503988659,0.75,-0.6220324759705168
-0.03490658503988659,-0.03490658503988659,1,0.667595059781563
-0.03490658503988659,-0.017453292519943295,1,0.3314113011709162
-0.03490658503988659,0.0,1,0.0
-0.03490658503988659,0.017453292519943295,1,-0.3314113011709162
-0.03490658503988659,0.03490658503988659,1,-0.667595059781563
-0.017453292519943295,-0.03490658503988659,1,0.6538237338298786
-0.017453292519943295,-0.017453292519943295,1,0.32221861325410867
-0.017453292519943295,0.0,1,0.0
-0.017453292519943295,0.017453292519943295,1,-0.32221861325410867
-0.017453292519943295,0.03490658503988659,1,-0.6538237338298786
0.0,-0.03490658503988659,1,0.6481330961418104
0.0,-0.017453292519943295,1,0.3185191982086603
0.0,0.0,1,0.0
0.0,0.017453292519943295,1,-0.3185191982086603
0.0,0.03490658503988659,1,-0.6481330961418104
0.017453292519943295,-0.03490658503988659,1,0.6538237338298786
0.017453292519943295,-0.017453292519943295,1,0.32221861325410867
0.017453292519943295,0.0,1,0.0
0.017453292519943295,0.017453292519943295,1,-0.32221861325410867
0.017453292519943295,0.03490658503988659,1,-0.6538237338298786
0.03490658503988659,-0.03490658503988659,1,0.667595059781563
0.03490658503988659,-0.017453292519943295,1,0.3314113011709162
0.03490658503988659,0.0,1,0.0
0.03490658503988659,0.017453292519943295,1,-0.3314113011709162
0.03490658503988659,0.03490658503988659,1,-0.667595059781563
