alpha,beta,mach,CDr [1/rad]
0.0,-0.017453292519943295,1,0.44598228457963035
0.0,0.0,1,-0.0
0.0,0.017453292519943295,1,-0.4193307147092547
0.0,0.03490658503988659,1,-0.917249512033152
0.017453292519943295,-0.03490658503988659,1,1.0586515439291722
0.017453292519943295,-0.017453292519943295,1,0.3986082428281037
0.017453292519943295,0.0,1,0.04773407684661413
0.017453292519943295,0.017453292519943295,1,-0.46742482665095597
0.017453292519943295,0.03490658503988659,1,-1.0816195499697026
0.03490658503988659,-0.03490658503988659,1,0.841935929543796
0.03490658503988659,-0.017453292519943295,1,0.41114086516521153
0.03490658503988659,0.0,1,0.1749895664160101
0.03490658503988659,0.017453292519943295,1,-0.2497461418645175
0.03490658503988659,0.03490658503988659,1,-1.0951038585230783
